,VaR
2021-03-10,0.0179550555191629
2021-03-11,0.017792736626372034
2021-03-12,0.017764334223379873
2021-03-15,0.017838255511510494
2021-03-16,0.01757406822848891
2021-03-17,0.01753517137612703
2021-03-18,0.016657165835138234
2021-03-19,0.016563423132318823
2021-03-22,0.016438599179755205
2021-03-23,0.01666912628545876
2021-03-24,0.01648146249971862
2021-03-25,0.015303189706586215
2021-03-26,0.01534183337600035
2021-03-29,0.017635818187517947
2021-03-30,0.018020845189463404
2021-03-31,
2021-04-01,
2021-04-05,0.027462021888051878
2021-04-06,0.02775880908293362
2021-04-07,0.027535548523144472
2021-04-08,0.02761109772123336
2021-04-09,0.026881225227227093
2021-04-12,0.020514567655200718
2021-04-13,0.020527843829664355
2021-04-14,0.02041439075738673
2021-04-15,0.020336830077164105
2021-04-16,0.020353695297920284
2021-04-19,0.017914049242187886
2021-04-20,0.015137277664912923
2021-04-21,0.017862398194107475
2021-04-22,0.017006796401796948
2021-04-23,0.013484180333105793
2021-04-26,0.013378709212493586
2021-04-27,0.013325118154206271
2021-04-28,0.013220630675297588
2021-04-29,0.013188628977363916
2021-04-30,
2021-05-03,
2021-05-04,
2021-05-05,0.028612183368321838
2021-05-06,0.01903924081576143
2021-05-07,0.019324873312229818
2021-05-10,0.014600548217775655
2021-05-11,0.014533425621447287
2021-05-12,0.01479411188646282
2021-05-13,0.01383096480070048
2021-05-14,0.013721168528233744
2021-05-17,0.01375161542011683
2021-05-18,0.012202143466511899
2021-05-19,0.011621683217191368
2021-05-20,0.011633273743820241
2021-05-21,0.011870863896667583
2021-05-24,0.01233950643003526
2021-05-25,0.01233738704942957
2021-05-26,0.012325232730661993
2021-05-27,0.012463751195661977
2021-05-28,
2021-06-01,
2021-06-02,
2021-06-03,0.011806320778326267
2021-06-04,0.01186262896910057
2021-06-07,0.011832033315540402
2021-06-08,0.011963933402768728
2021-06-09,0.011876266324135935
2021-06-10,0.011930731917699625
2021-06-11,0.012197469545879023
2021-06-14,0.012139893817366625
2021-06-15,0.01215310585703766
2021-06-16,0.012348955532168521
2021-06-17,0.012410263796738102
2021-06-18,0.011057129623370097
2021-06-21,0.011093080209108845
2021-06-22,0.011249190570104421
2021-06-23,0.009405198097796752
2021-06-24,0.009424576483996711
2021-06-25,0.009471463541353777
2021-06-28,0.011210819649380655
2021-06-29,0.011325746748384628
2021-06-30,
2021-07-01,
2021-07-02,
2021-07-06,0.029066542154449367
2021-07-07,0.018933154756565443
2021-07-08,0.011070200157069724
2021-07-09,0.00983477615761575
2021-07-12,0.008813347986617473
2021-07-13,0.008803407796731581
2021-07-14,0.00871151617165068
2021-07-15,0.00854346118462353
2021-07-16,0.00848682803615906
2021-07-19,0.01078343584524846
2021-07-20,0.011340046215114518
2021-07-21,0.010106921816229339
2021-07-22,0.010077108017477883
2021-07-23,0.010972215070224004
2021-07-26,0.009517956752724856
2021-07-27,0.00893431411508824
2021-07-28,0.009628303439537418
2021-07-29,0.009486292390292386
2021-07-30,
2021-08-02,
2021-08-03,
2021-08-04,0.030034678890590645
2021-08-05,0.011669743519321776
2021-08-06,0.011777388910027758
2021-08-09,0.011784402578639042
2021-08-10,0.01068893059563908
2021-08-11,0.01128213413853553
2021-08-12,0.01424970574691469
2021-08-13,0.014120629818572532
2021-08-16,0.014424634151989281
2021-08-17,0.01603554068866311
2021-08-18,0.009553332461052479
2021-08-19,0.012198878161879008
2021-08-20,0.012051239941536585
2021-08-23,0.012275493751832497
2021-08-24,0.012307549804244476
2021-08-25,0.012201587038819938
2021-08-26,0.012166570123430163
2021-08-27,0.01000711678182989
2021-08-30,0.012237789918130128
2021-08-31,
2021-09-01,
2021-09-02,
2021-09-03,0.03072576826003345
2021-09-07,0.030801084816247857
2021-09-08,0.020391359651315655
2021-09-09,0.012235019121972892
2021-09-10,0.010746273809587554
2021-09-13,0.00862752972881841
2021-09-14,0.008576532046555885
2021-09-15,0.008743942772060885
2021-09-16,0.008745122984400418
2021-09-17,0.008716952230622743
2021-09-20,0.009016235235601985
2021-09-21,0.009323740594958366
2021-09-22,0.010385713723003941
2021-09-23,0.010658523582056366
2021-09-24,0.010306416645244397
2021-09-27,0.008950753210839818
2021-09-28,0.008999623008106448
2021-09-29,0.008704734700693696
2021-09-30,
2021-10-01,
2021-10-04,
2021-10-05,0.028437815676962328
2021-10-06,0.02844524437728686
2021-10-07,0.028328414622627085
2021-10-08,0.02843336448041407
2021-10-11,0.017647886722923212
2021-10-12,0.013809756344879352
2021-10-13,0.015963565570014233
2021-10-14,0.015707703486820254
2021-10-15,0.013938735723462086
2021-10-18,0.010651778916231891
2021-10-19,0.010456679942499263
2021-10-20,0.010583614571460051
2021-10-21,0.01082139673962538
2021-10-22,0.009457008851556412
2021-10-25,0.00905232177070652
2021-10-26,0.009111074115049843
2021-10-27,0.009017643833767514
2021-10-28,0.00870712431513605
2021-10-29,
2021-11-01,0.017306401086040177
2021-11-02,0.013574427793069221
2021-11-03,0.012850915585165953
2021-11-04,0.008619674826381684
2021-11-05,0.010472921135406823
2021-11-08,0.009887696043945163
2021-11-09,0.01205040345218816
2021-11-10,0.010957523158850641
2021-11-11,0.00940013482936147
2021-11-12,0.0080304697828258
2021-11-15,0.011681148490488713
2021-11-16,0.011688176697443904
2021-11-17,0.009297967445504632
2021-11-18,0.00855226822123577
2021-11-19,0.009948360297291505
2021-11-22,0.009961199420444097
2021-11-23,0.009159389714751486
2021-11-24,0.009056676774163419
2021-11-26,0.009129634231835151
2021-11-29,0.007908421027778702
2021-11-30,
2021-12-01,0.02072872539265548
2021-12-02,0.020562578373136648
2021-12-03,0.013737350318910612
2021-12-06,0.011040645815721952
2021-12-07,0.00890495522481734
2021-12-08,0.008918534726188945
2021-12-09,0.007826723130560782
2021-12-10,0.00876464956136262
2021-12-13,0.008848787423165722
2021-12-14,0.00975269899838308
2021-12-15,0.010274747624950712
2021-12-16,0.00914808939609618
2021-12-17,0.008399813652762027
2021-12-20,0.008277582349826517
2021-12-21,0.007173229409296565
2021-12-22,0.007627546629505136
2021-12-23,0.007569610180000156
2021-12-27,0.008336807437797937
2021-12-28,0.01010082696253453
2021-12-29,0.010048339306199923
2021-12-30,0.0101074931284144
2021-12-31,
2022-01-03,0.017018759781839875
2022-01-04,0.008822392092611181
2022-01-05,0.012230912050535123
2022-01-06,0.013638746121065862
2022-01-07,0.00985236912576818
2022-01-10,0.007889381578137863
2022-01-11,0.00882088870865327
2022-01-12,0.007665300895582921
2022-01-13,0.007705052503570984
2022-01-14,0.007585962305726581
2022-01-18,0.006444825998820998
2022-01-19,0.006401844824747586
2022-01-20,0.006385356542776977
2022-01-21,0.0061897006021809095
2022-01-24,0.004729140604838796
2022-01-25,0.004481883481858834
2022-01-26,0.004690079220299545
2022-01-27,0.00466740130842216
2022-01-28,0.004734931297706913
2022-01-31,
2022-02-01,0.017102658270005122
2022-02-02,0.017513446619765505
2022-02-03,0.01679212654921302
2022-02-04,0.01668009184164736
2022-02-07,0.015307275629466398
2022-02-08,0.01407297791048309
2022-02-09,0.013962173656487883
2022-02-10,0.013878419036576257
2022-02-11,0.013869019277506719
2022-02-14,0.012569306070140554
2022-02-15,0.012776666641756649
2022-02-16,0.012778361669942782
2022-02-17,0.011624804499351707
2022-02-18,0.01043446961763215
2022-02-22,0.011539555104493084
2022-02-23,0.01153326764377614
2022-02-24,0.011561113426237425
2022-02-25,0.011565663231541694
2022-02-28,
2022-03-01,0.014016210099061432
2022-03-02,0.007999868448939592
2022-03-03,0.008041148317103182
2022-03-04,0.006675698580429159
2022-03-07,0.008625588589187464
2022-03-08,0.010353124622632647
2022-03-09,0.008367363797955933
2022-03-10,0.009240703923102094
2022-03-11,0.009232307660504823
2022-03-14,0.009300832329888624
2022-03-15,0.009204204540076864
2022-03-16,0.008581922489381204
2022-03-17,0.008466517731156132
2022-03-18,0.008550628430515649
2022-03-21,0.00835374047594186
2022-03-22,0.007903320710098664
2022-03-23,0.008458084060948499
2022-03-24,0.008599384244421304
2022-03-25,0.008718280912202886
2022-03-28,0.007711718259061351
2022-03-29,0.008376984233473583
2022-03-30,0.008312223470789627
2022-03-31,
2022-04-01,0.02292197367271333
2022-04-04,0.022968170373740136
2022-04-05,0.015442266643825314
2022-04-06,0.011985989536320001
2022-04-07,0.011074353674173535
2022-04-08,0.011886151006282495
2022-04-11,0.011800280988648862
2022-04-12,0.01170778465158883
2022-04-13,0.012159005445991949
2022-04-14,0.010824557029238017
2022-04-18,0.011538988633001908
2022-04-19,0.009987838333715273
2022-04-20,0.011006046249455106
2022-04-21,0.013876784501691802
2022-04-22,0.011401169790512086
2022-04-25,0.009902966500120567
2022-04-26,0.00999498807410482
2022-04-27,0.011189816592231139
2022-04-28,0.011074105354856615
2022-04-29,
2022-05-02,0.020839920360217645
2022-05-03,0.02095125157474143
2022-05-04,0.01567068448648546
2022-05-05,0.01096360968266402
2022-05-06,0.008506964231996036
2022-05-09,0.008529158912908789
2022-05-10,0.005932011889106845
2022-05-11,0.005520265746698916
2022-05-12,0.005505836556526472
2022-05-13,0.006085495601684846
2022-05-16,0.005598886361379209
2022-05-17,0.005523690429247831
2022-05-18,0.005114151594021556
2022-05-19,0.005039359416864927
2022-05-20,0.005006560871455901
2022-05-23,0.0050159963869335755
2022-05-24,0.0050994695282052735
2022-05-25,0.004549017308928402
2022-05-26,0.005103560441551993
2022-05-27,0.004947994469255683
2022-05-31,
2022-06-01,0.03292375804092962
2022-06-02,0.03264263523380059
2022-06-03,0.01856239249448516
2022-06-06,0.024151745171086262
2022-06-07,0.01881441858949552
2022-06-08,0.024156305145665607
2022-06-09,0.02423386826000515
2022-06-10,0.0158641557714938
2022-06-13,0.015520266556119398
2022-06-14,0.009443930471716506
2022-06-15,0.011619685337554713
2022-06-16,0.010205657624858566
2022-06-17,0.007984552613430245
2022-06-21,0.009132590161889532
2022-06-22,0.00828050450789441
2022-06-23,0.008354706805665238
2022-06-24,0.010454289953605625
2022-06-27,0.012567484901488126
2022-06-28,0.016584674572075894
2022-06-29,0.013047190265879692
2022-06-30,
2022-07-01,0.02492244554612233
2022-07-05,0.018754413149579097
2022-07-06,0.022011101853647328
2022-07-07,0.020658809261810896
2022-07-08,0.023676117357865446
2022-07-11,0.023756168070711174
2022-07-12,0.021319875026144346
2022-07-13,0.02162328307199383
2022-07-14,0.023239627701078066
2022-07-15,0.020528005651072392
2022-07-18,0.02040477111221885
2022-07-19,0.020420327675936704
2022-07-20,0.0190407238624687
2022-07-21,0.01761708392100226
2022-07-22,0.018473447433236062
2022-07-25,0.019587203510646477
2022-07-26,0.01906898517125968
2022-07-27,0.018100215230481012
2022-07-28,0.018678189197804663
2022-07-29,
2022-08-01,0.01302955689188131
2022-08-02,0.008635665942808691
2022-08-03,0.008260277778407927
2022-08-04,0.008222733149271692
2022-08-05,0.013081504272719029
2022-08-08,0.01301941740516734
2022-08-09,0.014572563131444604
2022-08-10,0.0151153189929502
2022-08-11,0.011196496967690586
2022-08-12,0.01131794263545726
2022-08-15,0.010143017980037505
2022-08-16,0.011132078297805022
2022-08-17,0.01092087568268479
2022-08-18,0.012682929775940429
2022-08-19,0.01102412170539493
2022-08-22,0.010713054707007189
2022-08-23,0.011164615443759759
2022-08-24,0.011191698995967647
2022-08-25,0.010891779114994414
2022-08-26,0.01212683549385037
2022-08-29,0.009965152217855081
2022-08-30,0.009882709684563895
2022-08-31,
2022-09-01,0.0057540465454117284
2022-09-02,0.013061392670104826
2022-09-06,0.012923132806054023
2022-09-07,0.012851853646338358
2022-09-08,0.009695837605205884
2022-09-09,0.010532598594182822
2022-09-12,0.010598195443404661
2022-09-13,0.011851380449938666
2022-09-14,0.012022643453965977
2022-09-15,0.015661485732617754
2022-09-16,0.015473801459037609
2022-09-19,0.015481665483229887
2022-09-20,0.015522878242644103
2022-09-21,0.014028604306671837
2022-09-22,0.016690524406003594
2022-09-23,0.0115640862430809
2022-09-26,0.010251583288984598
2022-09-27,0.008967428961376004
2022-09-28,0.010266373511300816
2022-09-29,0.011765749010588722
2022-09-30,
2022-10-03,0.017350161432411578
2022-10-04,0.020564685156691714
2022-10-05,0.01499981375865307
2022-10-06,0.016790331492325734
2022-10-07,0.010749970254987608
2022-10-10,0.013256996240424413
2022-10-11,0.012914575451219537
2022-10-12,0.012411751402976946
2022-10-13,0.012206462711823757
2022-10-14,0.009851944473409365
2022-10-17,0.010656426601427188
2022-10-18,0.010721038332226741
2022-10-19,0.010889579623770206
2022-10-20,0.008208835155515739
2022-10-21,0.00853846946043914
2022-10-24,0.010134158266088884
2022-10-25,0.008928375306614464
2022-10-26,0.007582330952026878
2022-10-27,0.008357003906795972
2022-10-28,0.007068353335724878
2022-10-31,
2022-11-01,
2022-11-02,0.02989366602023512
2022-11-03,0.02799325862343869
2022-11-04,0.027096739123314017
2022-11-07,0.02735111370500467
2022-11-08,0.02330998619274132
2022-11-09,0.022457853595538764
2022-11-10,0.022192807568160458
2022-11-11,0.022183035532649085
2022-11-14,0.0181201278282824
2022-11-15,0.018355314331964842
2022-11-16,0.017439601028044805
2022-11-17,0.018960751051190078
2022-11-18,0.017392293651606824
2022-11-21,0.0193321966193329
2022-11-22,0.01918071347072186
2022-11-23,0.018957418772667007
2022-11-25,0.01912577806884355
2022-11-28,0.019316466303397412
2022-11-29,0.01958959196796644
2022-11-30,
2022-12-01,0.033531655700543624
2022-12-02,0.0333594701218911
2022-12-05,0.033366030471190584
2022-12-06,0.03272625792297273
2022-12-07,0.030795091093482857
2022-12-08,0.030605519572723245
2022-12-09,0.03080732631500766
2022-12-12,0.034432793742798666
2022-12-13,0.02254124316372699
2022-12-14,0.034456764171845955
2022-12-15,0.035334504624189765
2022-12-16,0.026684734194253098
2022-12-19,0.026257500475656392
2022-12-20,0.02565802409347027
2022-12-21,0.02552883263973229
2022-12-22,0.02202443879802672
2022-12-23,0.023070368147270846
2022-12-27,0.023310374979935416
2022-12-28,0.021140324556807862
2022-12-29,0.02151349788618193
2022-12-30,
2023-01-03,0.030539994405440224
2023-01-04,0.01908581308848334
2023-01-05,0.01970741000008789
2023-01-06,0.02232241029946979
2023-01-09,0.022573643763691992
2023-01-10,0.015982035317151123
2023-01-11,0.013990106442240705
2023-01-12,0.015138479089901898
2023-01-13,0.015201795020024245
2023-01-17,0.015436617958101305
2023-01-18,0.013185428094688706
2023-01-19,0.01237740729434117
2023-01-20,0.011112672317756074
2023-01-23,0.011473682706717605
2023-01-24,0.011453415469403498
2023-01-25,0.011288012796941405
2023-01-26,0.011689495329504529
2023-01-27,0.011358664619494575
2023-01-30,0.011262714496349528
2023-01-31,
2023-02-01,0.01923324521166192
2023-02-02,0.019370139991900123
2023-02-03,0.022263661529780272
2023-02-06,0.021251598452434496
2023-02-07,0.017871278841705265
2023-02-08,0.016971595297411803
2023-02-09,0.015866396691545777
2023-02-10,0.01690159256691617
2023-02-13,0.013976844620868555
2023-02-14,0.013603952774072581
2023-02-15,0.013816937282802033
2023-02-16,0.013790896399386153
2023-02-17,0.014959924057420162
2023-02-21,0.014888113326565113
2023-02-22,0.01300944452692604
2023-02-23,0.01305371021900462
2023-02-24,0.011979791138914302
2023-02-27,0.00904422375435405
2023-02-28,
2023-03-01,
2023-03-02,0.03374541903331652
2023-03-03,0.03418757977455874
2023-03-06,0.03482434957794851
2023-03-07,0.019394017632196597
2023-03-08,0.013978731717606682
2023-03-09,0.011640097575993739
2023-03-10,0.010502724278695114
2023-03-13,0.0126860154787715
2023-03-14,0.00989972752783361
2023-03-15,0.010813747875789073
2023-03-16,0.010548015889374669
2023-03-17,0.011476934226951313
2023-03-20,0.012358750024573935
2023-03-21,0.010126929958211059
2023-03-22,0.008975750701901503
2023-03-23,0.00962373276110566
2023-03-24,0.008673805484572429
2023-03-27,0.009124168020728041
2023-03-28,0.008987819612892472
2023-03-29,0.00806767408119771
2023-03-30,0.008031728132062899
2023-03-31,
2023-04-03,
2023-04-04,0.029196280800176517
2023-04-05,0.01920294241906857
2023-04-06,0.01303021419725406
2023-04-10,0.01185412567277149
2023-04-11,0.011966711297318595
2023-04-12,0.011188533453358355
2023-04-13,0.009337657693544093
2023-04-14,0.009793521317413862
2023-04-17,0.00983151795111077
2023-04-18,0.009068158140300873
2023-04-19,0.008955217112213172
2023-04-20,0.009024589468834129
2023-04-21,0.00885561554231759
2023-04-24,0.008903536250289362
2023-04-25,0.011841173620033535
2023-04-26,0.010643314708145179
2023-04-27,0.010645493827422544
2023-04-28,
2023-05-01,0.01817833888915673
2023-05-02,0.008942820529222274
2023-05-03,0.006738402249221193
2023-05-04,0.006664421225692794
2023-05-05,0.00866210963945693
2023-05-08,0.007380945333757103
2023-05-09,0.0076501956263723865
2023-05-10,0.007709299495385232
2023-05-11,0.006517020876207442
2023-05-12,0.00657223890983832
2023-05-15,0.007328004405548326
2023-05-16,0.005626057617558638
2023-05-17,0.00703865832713539
2023-05-18,0.0072262548617757685
2023-05-19,0.007290985634101921
2023-05-22,0.007262642450778315
2023-05-23,0.006755549517422994
2023-05-24,0.007388171179801668
2023-05-25,0.007653459172586027
2023-05-26,0.008250377651156406
2023-05-30,0.00705285754968384
2023-05-31,
2023-06-01,0.019139104879165036
2023-06-02,0.01356621644755521
2023-06-05,0.013668969924238444
2023-06-06,0.013552231157631952
2023-06-07,0.013938184684354668
2023-06-08,0.014154740427919046
2023-06-09,0.011351135366499851
2023-06-12,0.011253307883176664
2023-06-13,0.011111992924573214
2023-06-14,0.013012475690615248
2023-06-15,0.012665698704448973
2023-06-16,0.01503589312827245
2023-06-20,0.013126705853717167
2023-06-21,0.011301088507611598
2023-06-22,0.009826657005414553
2023-06-23,0.009641208544825352
2023-06-26,0.00856769598845953
2023-06-27,0.00803319927300419
2023-06-28,0.007769624791629214
2023-06-29,0.008125551936610057
2023-06-30,
2023-07-03,0.009860836773623302
2023-07-05,0.007516736180328001
2023-07-06,0.0075898314143964755
2023-07-07,0.006371435477419157
2023-07-10,0.006714078248814518
2023-07-11,0.008774127145614095
2023-07-12,0.007640323595939655
2023-07-13,0.0086721336778037
2023-07-14,0.007915455668430821
2023-07-17,0.007907368941638489
2023-07-18,0.007933872320266192
2023-07-19,0.007823164493365072
2023-07-20,0.007868483052261472
2023-07-21,0.007899001551528204
2023-07-24,0.007887853789145766
2023-07-25,0.007568632386236038
2023-07-26,0.007553927244219982
2023-07-27,0.007371213822149995
2023-07-28,0.006933438760548914
2023-07-31,
2023-08-01,
2023-08-02,0.02297730524929245
2023-08-03,0.016996428876791453
2023-08-04,0.013312089450304727
2023-08-07,0.01329883647656317
2023-08-08,0.013328139004431947
