,VaR
2023-07-24,0.005541530326060576
2023-07-25,0.005294041287181949
2023-07-26,0.005355834083627134
2023-07-27,0.005225345137133496
2023-07-28,0.004884384159695583
2023-07-31,
2023-08-01,
2023-08-02,0.016381265297139274
2023-08-03,0.01215008771341221
2023-08-04,0.009361078865077484
2023-08-07,0.00950613081848238
2023-08-08,0.009420446454585812
2023-08-09,0.007828638673767896
2023-08-10,0.007363006762518842
2023-08-11,0.006180781947863571
2023-08-14,0.006256076521286346
2023-08-15,0.006245176701179963
2023-08-16,0.006941328936050571
2023-08-17,0.007583340952332546
2023-08-18,0.00755844282174514
2023-08-21,0.006827397392288164
2023-08-22,0.006673372821537649
2023-08-23,0.005848735714596485
2023-08-24,0.005991739414601843
2023-08-25,0.005886492619835929
2023-08-28,0.005897661759942658
2023-08-29,0.005902637428055355
2023-08-30,0.006922420487815716
2023-08-31,
2023-09-01,0.026121888591603474
2023-09-05,0.010055905897868296
2023-09-06,0.00990043823518641
2023-09-07,0.008482274825706545
2023-09-08,0.008544043609793366
2023-09-11,0.006386160782139855
2023-09-12,0.0054736104349853215
2023-09-13,0.005240726540809669
2023-09-14,0.005308995169388637
2023-09-15,0.005148338664282821
2023-09-18,0.005161036344986542
2023-09-19,0.004955028126332177
2023-09-20,0.005381991342233281
2023-09-21,0.005338974672664913
2023-09-22,0.004985805713131523
2023-09-25,0.0049668619416392825
2023-09-26,0.00496848730550373
2023-09-27,0.004701280759453378
2023-09-28,0.004759144854872277
2023-09-29,
2023-10-02,0.00858107202543548
2023-10-03,0.00995548883092072
2023-10-04,0.01001658401325714
2023-10-05,0.010077552605639438
2023-10-06,0.009100058656585698
2023-10-09,0.008149580788872865
2023-10-10,0.008062347468765142
2023-10-11,0.008869322017021525
2023-10-12,0.008722182200850791
2023-10-13,0.00871733654336872
2023-10-16,0.008767512555042113
2023-10-17,0.008701072168566753
2023-10-18,0.007963986336909175
2023-10-19,0.008460787284700712
2023-10-20,0.011550118783190464
2023-10-23,0.010884148514567099
2023-10-24,0.009345848492712566
2023-10-25,0.008735184300230457
2023-10-26,0.009132898212263351
2023-10-27,0.009148952704428783
2023-10-30,0.009261227512082871
2023-10-31,
2023-11-01,0.019545268917433235
2023-11-02,0.01947305537624313
2023-11-03,0.009984502594528204
2023-11-06,0.00904698117169689
2023-11-07,0.007559131410722172
2023-11-08,0.007031884574278864
2023-11-09,0.006077923330950753
2023-11-10,0.0059702848269832754
2023-11-13,0.006378722234931853
2023-11-14,0.006450676164653792
2023-11-15,0.006054516892723199
2023-11-16,0.006556008864332074
2023-11-17,0.00689784465856716
2023-11-20,0.007514879371456501
2023-11-21,0.007567804384529699
2023-11-22,0.007424718488114355
2023-11-24,0.0073102792091454556
2023-11-27,0.00673858404089296
2023-11-28,0.00679530129180256
2023-11-29,0.006870568200374138
2023-11-30,
2023-12-01,0.02883302398756667
2023-12-04,0.026151191975040757
2023-12-05,0.01800056973932633
2023-12-06,0.0178473343102621
2023-12-07,0.017586586377870222
2023-12-08,0.01735189796866545
2023-12-11,0.013358233783038492
2023-12-12,0.010413814910966603
2023-12-13,0.011142014923147536
2023-12-14,0.008484474936937136
2023-12-15,0.006440972233583045
2023-12-18,0.008102456193181964
2023-12-19,0.008106458060794894
2023-12-20,0.007836650657759974
2023-12-21,0.007824071447029955
2023-12-22,0.007024109883131535
2023-12-26,0.0069833079757877755
2023-12-27,0.007027128531500183
2023-12-28,0.007013780418630359
2023-12-29,
2024-01-02,0.012190953693183964
2024-01-03,0.0072573715940523875
2024-01-04,0.01223727293169468
2024-01-05,0.008320662544109816
2024-01-08,0.008263735152467767
2024-01-09,0.008223817963789029
2024-01-10,0.006162000128470586
2024-01-11,0.00677057705884433
2024-01-12,0.0068472148684170595
2024-01-16,0.006797082502885565
2024-01-17,0.0067814364264318795
2024-01-18,0.006341732377628226
2024-01-19,0.006382178266785477
2024-01-22,0.006738379573491188
2024-01-23,0.006676109579807961
2024-01-24,0.006726282955610401
2024-01-25,0.006746615975448825
2024-01-26,0.007087480667698412
2024-01-29,0.007091715505266095
2024-01-30,0.007114055553325434
2024-01-31,
2024-02-01,0.01756872532231525
2024-02-02,0.017593181605330976
2024-02-05,0.009873759315942782
2024-02-06,0.00985845408214674
2024-02-07,0.008031823375782008
2024-02-08,0.009601793159408397
2024-02-09,0.009024386286116832
2024-02-12,0.010150719455191075
2024-02-13,0.009277815999953774
2024-02-14,0.010071070770344432
2024-02-15,0.011688456688526461
2024-02-16,0.00946093849964956
2024-02-20,0.00853349024796805
2024-02-21,0.008509376924257489
2024-02-22,0.008506966358942063
2024-02-23,0.007319713303285944
2024-02-26,0.006761470658429266
2024-02-27,0.006809865162874889
2024-02-28,0.006021732309225167
2024-02-29,
2024-03-01,0.010208919224727523
2024-03-04,0.009753745893571315
2024-03-05,0.012869828490101286
2024-03-06,0.01278598636699651
2024-03-07,0.01048453237058888
2024-03-08,0.010601876685602186
2024-03-11,0.010574557474462872
2024-03-12,0.010510342324909544
2024-03-13,0.008879702541236123
2024-03-14,0.010882087426787744
2024-03-15,0.007772192265900256
2024-03-18,0.00732216778830574
2024-03-19,0.006869432787611002
2024-03-20,0.005735793395528364
2024-03-21,0.006334316157229096
2024-03-22,0.006387293632496905
2024-03-25,0.006304188656724639
2024-03-26,0.006301528404328646
2024-03-27,0.006743994346242902
2024-03-28,
2024-04-01,
2024-04-02,
2024-04-03,0.019249138252859635
2024-04-04,0.011743797563552351
2024-04-05,0.009054441261310778
2024-04-08,0.008940206535570532
2024-04-09,0.008962235639442262
2024-04-10,0.007161709769888249
2024-04-11,0.006393342478263105
2024-04-12,0.006356648557088585
2024-04-15,0.006365267895976045
2024-04-16,0.006392195150035163
2024-04-17,0.0063469793082053345
2024-04-18,0.006334467496888434
2024-04-19,0.006344113962103801
2024-04-22,0.006376504076574535
2024-04-23,0.005459306853551686
2024-04-24,0.005454444139013776
2024-04-25,0.005447135948675608
2024-04-26,0.005787393670342013
2024-04-29,0.0051300961282227464
2024-04-30,
2024-05-01,0.01175329448335902
2024-05-02,0.011761887015480832
2024-05-03,0.007195958142537098
2024-05-06,0.007888753578123344
2024-05-07,0.00749663829869195
2024-05-08,0.007091780738607287
2024-05-09,0.007825026930505624
2024-05-10,0.007375416903991319
2024-05-13,0.008034292710587709
2024-05-14,0.007243781890508127
2024-05-15,0.008137105933038742
2024-05-16,0.008086900392903858
2024-05-17,0.00807240140045443
2024-05-20,0.008043550948056926
2024-05-21,0.011731643533512878
2024-05-22,0.011670502942902155
2024-05-23,0.011713694650745982
2024-05-24,0.010239815831944159
2024-05-28,0.009981612754072852
2024-05-29,0.011847893193961666
2024-05-30,0.0125791882248881
2024-05-31,
2024-06-03,0.010860885877186711
2024-06-04,0.010785416959215694
2024-06-05,0.008208213669881783
2024-06-06,0.00984737322961646
2024-06-07,0.00996962174488259
2024-06-10,0.009910050918007323
2024-06-11,0.009236513168160241
2024-06-12,0.009192555180718058
2024-06-13,0.008450545515315284
2024-06-14,0.0074954828654727424
2024-06-17,0.007087882320547032
2024-06-18,0.007301603689964587
2024-06-20,0.007261250972879493
2024-06-21,0.0071696753044727364
2024-06-24,0.00881290528865165
2024-06-25,0.007486924912297897
2024-06-26,0.00670042302498101
2024-06-27,0.006835350591420893
2024-06-28,
2024-07-01,0.0116444526022086
2024-07-02,0.009561623211429025
2024-07-03,0.009049088334021915
2024-07-05,0.007791275395707584
2024-07-08,0.006917327907075765
2024-07-09,0.006234417347798896
2024-07-10,0.00617374751080964
2024-07-11,0.0061786653527693665
2024-07-12,0.006351490217847525
2024-07-15,0.005900107755948548
2024-07-16,0.0058184881737199145
2024-07-17,0.005675295637641527
2024-07-18,0.004904464268344469
2024-07-19,0.004220058648083983
2024-07-22,0.0046981813477129045
2024-07-23,0.0047161919095076
2024-07-24,0.005907983883748857
2024-07-25,0.006852391873970524
2024-07-26,0.006970536993743318
2024-07-29,0.010904572264462738
2024-07-30,0.013233275934495862
2024-07-31,
2024-08-01,0.00866909863520842
2024-08-02,0.008808694983831602
2024-08-05,0.007674271629526431
2024-08-06,0.00791011390791236
2024-08-07,0.007942134486126452
2024-08-08,0.006194959846788989
2024-08-09,0.006197348700982612
2024-08-12,0.006846143355601753
2024-08-13,0.005277782791396185
2024-08-14,0.0052964476407392005
2024-08-15,0.005532049620838982
2024-08-16,0.005319209260995886
2024-08-19,0.005392630308414265
2024-08-20,0.005720326193675547
2024-08-21,0.005657396273917541
2024-08-22,0.005582277694309722
2024-08-23,0.00515061213844765
2024-08-26,0.005182719745340199
2024-08-27,0.005109169051867137
2024-08-28,0.005161573778434985
2024-08-29,0.005215029151940063
2024-08-30,
2024-09-03,0.015065981248112955
2024-09-04,0.01048337551984098
2024-09-05,0.010444984205597085
2024-09-06,0.010505867479615358
2024-09-09,0.0104465881576766
2024-09-10,0.009110597487975651
2024-09-11,0.0070320003004872966
2024-09-12,0.007052057526758275
2024-09-13,0.007010294464285371
2024-09-16,0.008135881457728828
2024-09-17,0.009042335618364579
2024-09-18,0.009091207541700477
2024-09-19,0.009086135162114949
2024-09-20,0.007777550428133024
2024-09-23,0.00590773924799133
2024-09-24,0.00631089706202054
2024-09-25,0.005659843472971978
2024-09-26,0.005622364545510311
2024-09-27,0.005293041865326535
2024-09-30,
2024-10-01,0.010059384324705104
2024-10-02,0.010070156426477512
2024-10-03,0.015715901004467805
2024-10-04,0.01587073110607406
2024-10-07,0.009171873941053954
2024-10-08,0.009199084937339824
2024-10-09,0.009275564690755697
2024-10-10,0.009297529469883591
2024-10-11,0.010008159626028953
2024-10-14,0.010104606191472352
2024-10-15,0.009321340023366213
2024-10-16,0.007571099679776013
2024-10-17,0.0052278385210130385
2024-10-18,0.005300243474515176
2024-10-21,0.009359580196065023
2024-10-22,0.005278065264671794
2024-10-23,0.007632359227091001
2024-10-24,0.009060937593582098
2024-10-25,0.007067923256640988
2024-10-28,0.0062037351456399594
2024-10-29,0.006144269376020554
2024-10-30,0.00670032988371092
2024-10-31,
2024-11-01,0.008647158461561562
2024-11-04,0.007084569024953475
2024-11-05,0.005895527756658515
2024-11-06,0.005998496256963094
2024-11-07,0.0066946994095582555
2024-11-08,0.023515804800939556
2024-11-11,0.028198303559904648
2024-11-12,0.023322463727453707
2024-11-13,0.020325284902364838
2024-11-14,0.01938491581573225
2024-11-15,0.019264144550039605
2024-11-18,0.016208222193500623
2024-11-19,0.01857168197466023
2024-11-20,0.01734544611863715
2024-11-21,0.01860435642678558
2024-11-22,0.018179827911186563
2024-11-25,0.01641887610681541
2024-11-26,0.014786794041806635
2024-11-27,0.01483221028737709
2024-11-29,
2024-12-02,
2024-12-03,
2024-12-04,0.01593967763877405
2024-12-05,0.012011154354005217
2024-12-06,0.010011490650374941
2024-12-09,0.009970339707205202
2024-12-10,0.008402140534040156
2024-12-11,0.0072148975977281635
2024-12-12,0.005725631835301399
2024-12-13,0.005596279177150228
2024-12-16,0.005256835833902029
2024-12-17,0.004869555848816612
2024-12-18,0.004203511599222986
2024-12-19,0.0035191690271319043
2024-12-20,0.003382097976005388
2024-12-23,0.0033806222569059477
2024-12-24,0.00370404259524931
2024-12-26,0.0036993951671244257
2024-12-27,0.00400444271040733
2024-12-30,0.004324773508430552
2024-12-31,
