PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
70578,90720,1.84420016360358e-06,0.2718498595792243,3.8648669655231527,0.024999948031302552
54148,79686,3.845823259873806e-05,1.5857675046438424,-5.592120575371377,0.05239385120051617
70578,14970,6.705194369167793e-05,0.34091583395447267,3.0565148130192865,0.027897928246610672
70578,19988,6.745288030249591e-05,0.7072200608743965,1.6513867427977387,0.02583557947506072
85058,18062,7.27952041858131e-05,0.9095067366264818,1.9392760927204957,0.04098803401545995
87432,79906,9.012916342749787e-05,0.9006078759134614,1.0573374971181764,0.02824423400224932
84769,19285,9.771460266473674e-05,0.44885586035240216,2.659310527488916,0.018270108904931533
20189,16523,0.00011087862356912653,3.105007019030608,-9.855807016074166,0.053592567646598116
89617,16084,0.00017143692787004367,0.8134202791442567,3.6126355809247475,0.03037181868432773
77605,23393,0.00018909979151606924,0.8683379923102572,0.004356939730553513,0.02168323501374351
16309,18835,0.00018968894581043082,0.6422025008505364,2.205580014511929,0.05926687606497241
20189,88403,0.00020598438924845575,2.6204448792212256,-7.62943450003988,0.05017265265235961
91233,89525,0.0002095078203084524,0.6749766686820357,3.4377082787053,0.023310948985428508
70578,90850,0.00023536826561126778,0.67740004557498,2.3599467566724623,0.027955223526909094
70578,12314,0.00026748541061415485,0.909539924874975,1.3314097817554975,0.02629256940010871
86755,70578,0.00027452482604882375,1.2975573825127449,-0.8533569744963987,0.03496819607211057
16309,84761,0.00030344487892718775,1.5349279323009173,-3.2582897874731063,0.06263405082734384
11403,14970,0.000341675930051363,0.6092102937716422,1.6408459356735274,0.03387000651582398
87432,24272,0.0003423831767492743,0.9797224409979917,0.41510642729676783,0.03098980353061025
16048,23393,0.0003778370988867122,1.0870758378233567,-0.7965396346120822,0.02618282303480787
