PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
90720,13922,6.721778526052218e-10,3.2073888150215835,-8.546270101367316,0.03841334587689208
90720,12315,1.4056848286506824e-08,3.561507641438527,-10.158692071534857,0.05185164164013572
90720,88402,2.094814474322388e-08,3.032641257405468,-8.30916389598504,0.04147322051530163
17987,84403,1.198544838484519e-07,4.7196942375434014,-19.26291061983645,0.1111765376174569
90776,84129,1.3610124758912624e-07,1.321434763061048,-0.8221087842968198,0.04129295487238925
90776,89395,1.9186030935392592e-07,1.2399707981640926,-1.3779865741078117,0.05170865826062526
90720,92585,2.2669444528726496e-07,3.2848175197500464,-10.087961850525566,0.044845245387697505
90720,14439,2.7105272583379903e-07,2.7172396634075398,-5.577062959869024,0.04677230802176299
90720,13405,3.713870726597293e-07,1.016492694268397,1.3715932098532677,0.05414309266890105
18576,11990,7.148957415197983e-07,1.0300143478915584,-0.39672140662459626,0.04124336539941415
90720,34032,7.574024836516064e-07,1.3923082295109792,-0.7432573681968945,0.04409479151992032
79785,90720,1.1894133414086769e-06,0.5529621797571636,6.0264714527946515,0.025739426587366554
85913,14326,1.3375940982570752e-06,0.566852877499727,2.7282052747122463,0.030923161180760092
14714,83639,1.4592742253403884e-06,2.150052978387229,-5.31177152846533,0.04931137643104468
90720,16523,1.5464420561849602e-06,2.6759509480982064,-7.359323546823993,0.04033013885998166
89258,84403,1.8265225050342439e-06,0.981410766079732,-0.19677289981136384,0.03121915760051435
86964,14326,2.0879710252834613e-06,0.46730170657026815,2.9467142398891664,0.02722186342776914
18576,92432,2.616298737240347e-06,2.057026118089617,-5.575584502739582,0.06673653447936084
48486,16692,2.8141420867956e-06,1.132747552610442,1.733163193825224,0.03471735644592184
18576,14326,3.320579838472579e-06,1.1089969767703234,-1.1352869602164886,0.06724112199406992
