PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
18908,18077,1.5843829708704827e-06,0.8147942966838587,2.072423412595131,0.08454533115009714
85035,15073,2.1590919223929512e-06,11.890534477260076,-41.4972253930972,0.04446211101329195
86868,92680,2.8835054085713747e-06,0.8195281498147351,3.711497193322649,0.03176670667468114
91668,89971,3.5177371710157206e-06,0.8711925581785679,1.7866028504317626,0.06253139036361854
76932,67774,4.611738273584919e-06,0.8329755817409793,0.4492744540017507,0.016236345434463312
13608,90866,1.3138081796726309e-05,0.9371083480784893,1.1364151736334132,0.022129845293244136
79698,12314,1.5291584667237086e-05,0.9289344477440218,1.7373247156053198,0.029817793138568565
91706,92490,1.977604269540838e-05,0.01131125180188652,4.655628865342705,0.00037376789446532494
12508,90866,2.0913779662865154e-05,0.8910043756492745,1.1793230438582964,0.021515751414171193
16000,21608,2.1108872840969913e-05,0.41664811572137855,2.0442919785300924,0.0345658332238064
20656,81241,2.4804506080909565e-05,1.8843201777915142,-4.3128539914217034,0.08457391180665305
13608,19583,2.9509607996032584e-05,0.5851629556396041,2.405302202292912,0.015518878941552385
86356,16382,3.135939863904486e-05,0.374468091963529,2.264166610855947,0.03648530155024952
91668,17987,3.555401430039163e-05,0.5804215971718083,3.2370141585539622,0.05886502068159251
13586,18908,3.5966574722698286e-05,0.3462367999628743,2.559990410912817,0.038970733295496406
82830,91668,3.699339915825552e-05,0.6347161131567882,2.3943130428576263,0.04570522636080017
16595,81696,4.000341011224571e-05,1.9097185727102892,-2.945098987482394,0.1654630708276411
49015,13963,4.396675845543161e-05,0.9394818423048277,1.300676340606438,0.04192029587505594
92490,83779,4.596179342821892e-05,0.302142554681163,2.8637019807199002,0.02951296815263586
85621,39571,4.651340548139154e-05,1.0239762252077262,2.8914514976553587,0.027081490417732945
