PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
89617,48506,9.25512349291504e-09,0.7529214045962369,2.2580462029530475,0.015834911315213685
76932,64936,2.850934139357877e-05,0.5882095183797383,1.2779458741132363,0.018433456009173642
87055,14617,6.6006441239371e-05,0.474866333250383,4.1206594786391335,0.019052987192919705
16968,88403,6.844696726093402e-05,4.261194867452208,-13.599619892006324,0.09027007595848432
75113,84563,6.967720859641593e-05,4.353245990348691,-13.327950475688047,0.1298973602405816
84761,19988,8.17145084476468e-05,1.1261302751430367,-0.6885676403300891,0.026792615096140403
84788,48486,9.225542084230357e-05,1.059775336909445,-1.9766342822513039,0.03825071691380729
88403,70228,0.00012057078016908848,0.38132889777883994,2.9148010079682742,0.01951554204069611
93002,19788,0.000168898742550865,0.4918604177757646,5.388760883597314,0.03856766654168028
21792,58819,0.00018035546088507453,0.944815132634154,-0.3737658989822117,0.011586104491237566
14617,89858,0.0001944579538994576,1.357863147944013,0.9452860955597593,0.0426068964301209
23026,23229,0.0002511651049217358,1.068459602129399,-0.7072054460844492,0.018397417325948795
48486,70228,0.00025126622158124976,0.9046644571138097,2.535877605913284,0.03992336966478904
12314,70228,0.00026845290850421757,0.531389838305764,1.9441808785869275,0.02198918956305569
54148,88403,0.0002752396915806999,2.921314060404395,-9.009694984612858,0.06171304147949375
16968,91907,0.0003369722400103559,0.5338048092196302,2.9293488626588338,0.07813645159793561
48486,19564,0.00038652880246558256,0.5927915469738212,4.328692962576628,0.04551629483603611
48486,20189,0.0003960652768390331,0.8069945582745413,2.92839401989642,0.04411337168895233
93002,16968,0.0004525288839654113,0.6339540418011019,3.006635091865936,0.0466399931451675
84761,12314,0.000503571825579756,1.4301272994873364,-1.1226951260807645,0.029283431203991107
