PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
84032,12641,9.45300585094958e-10,0.974615333270053,-0.5902499787651135,0.0836996356044055
84032,16505,1.569562613266003e-09,1.3874824411379152,-2.4828965989646945,0.07046108041732795
34746,84032,3.319130571916564e-09,0.8178505955658233,0.8188314928882391,0.047871960580632436
13284,12641,7.152373160354964e-09,0.4505526259112488,2.1234713028658563,0.03971876482025218
61621,25232,1.468698199122139e-08,0.27428542268861916,3.2658654107508727,0.034122914906386345
16084,76892,2.5399722569601202e-08,1.3891157788925013,-2.4212813610440085,0.09100577880699437
61621,11891,2.5458099553346465e-08,0.32860870253385494,3.322617364768339,0.03112779756845858
14889,12641,2.6325612125238366e-08,0.8796461207176767,0.2782236889855014,0.0574474279345576
80070,84032,2.6919930212799617e-08,0.9959105010573007,0.34814520161923085,0.07463673131200763
13353,90569,4.046339987630167e-08,1.0233889907828408,-1.8483743834543984,0.05265408547022123
16084,36397,6.127641174989318e-08,1.2296174021878945,0.26845096345333225,0.07358584302564136
35044,12641,1.7100645991624262e-07,0.7493587102162741,-0.07102404955747872,0.04717715142550306
18428,27888,2.186230864081818e-07,1.137262228669499,-1.2387882455295793,0.047919882943895646
84032,20204,2.2674517319314723e-07,1.3243480896801398,-2.7506044329359187,0.07145567052246327
79057,13003,2.297228677024414e-07,0.5415150153443571,3.8150279894425214,0.03791575848284769
43350,12508,2.509646820902255e-07,1.729161263144154,-1.8537830485634958,0.031284943523720826
80070,16505,3.3295914529060875e-07,1.4422079163450026,-2.360281702462968,0.05927722429860724
89895,84032,4.682033733068146e-07,0.4200036747600714,3.3240087257021615,0.02923518827832396
92491,90569,7.35794804341876e-07,0.2375443945972686,3.4677188731487654,0.01578915182518175
43350,92490,7.365113017115232e-07,1.482341298131808,-1.0235897764010204,0.03313027902639709
