PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
84032,16505,2.435259968337202e-09,1.4275976361253118,-2.6456348862345234,0.0734284600660184
80070,84032,3.2737187795967384e-09,0.9775637019025809,0.39571829298674804,0.07210376710965821
13284,12641,1.441457123505015e-08,0.45033422681152807,2.114707646792549,0.041226326562792924
14889,12641,2.511205254364584e-08,0.8739378256944816,0.28931307765268544,0.05847187488055632
30940,71175,6.451712104048796e-08,0.9403522157617856,0.6935879839347981,0.0440577332387555
75154,36397,6.52680785265661e-08,1.8850582132478875,-1.4397390772622383,0.08590634572761288
77857,82694,6.535884046179675e-08,1.1259707211036765,-1.2824069633242197,0.05988749443238837
79145,76892,6.839555523161629e-08,2.016101266896437,-4.122212839336375,0.09291458964456109
16084,14608,7.245371635343691e-08,0.6326962066394886,1.723502423375415,0.07711591737196477
87842,75241,1.0382642140888469e-07,0.7415563173659592,0.24370822572975526,0.04153197373847076
12542,85604,2.5149913261226387e-07,0.39197778368145597,1.341247294477032,0.05640758253852512
52038,13284,2.937128907585861e-07,1.597828853596325,-1.7510511988927722,0.060267230123093825
22103,13949,3.7692612156154233e-07,1.1557838596174057,-1.3712464857857334,0.03700115272851077
90505,22517,4.180974689738521e-07,1.0826201829503452,0.330342327577834,0.050322061335310454
85257,11786,4.5115347625157627e-07,0.6498207364930327,1.0138744819906336,0.031816613848252136
89462,62156,4.714459421399443e-07,1.1347204240665516,-0.8108035276884751,0.060211652908269485
35044,12641,5.227317313998009e-07,0.7649295897900577,-0.1329938402393685,0.05127737425880465
57904,84032,8.005662589649106e-07,0.601029567634391,2.0890936650226695,0.05080561314166815
80070,52038,8.377701112213823e-07,1.3668278246144832,-2.5569874369232384,0.07346906896587033
15724,20204,1.0247123007361104e-06,1.432973422567901,-2.4593622946999667,0.08994959860449872
