PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
49015,27888,1.8500400052467722e-09,1.597449237375379,-3.2153257889627116,0.062259178657315443
84381,83011,6.422919367033006e-09,0.5360698593634105,3.008653203437536,0.03462462257260672
12872,93094,4.150593465401107e-08,0.6570963220150654,2.574334255408703,0.0633825380531931
18428,92490,1.7170551931355618e-07,1.545758109782285,-2.4632869257953183,0.04708727717866381
22509,90558,3.8231141380746516e-07,0.9100854104650377,2.0079878993463534,0.032678559180478337
81677,14811,5.958429182212172e-07,0.7488028771133067,1.470518308261363,0.04384945138068377
90401,12476,8.051861572566225e-07,0.325334732443301,1.741793984958907,0.047298912914038226
13103,90175,8.392247907317837e-07,1.044933703959584,-0.17862504341252206,0.0618545493621016
80070,84032,8.835898698856473e-07,1.0116888747615922,0.27309889813871824,0.08046455145397564
89070,91874,9.211464236628229e-07,1.9952088938222399,-2.2512089741841264,0.04078280799720234
18724,91378,1.1847103325397557e-06,1.4100859201536167,-3.4523520355075754,0.038515884940422955
84656,29209,1.3579826396738498e-06,1.0358468469757427,-0.19135415819039503,0.04052957598422679
75819,89916,2.3246572698280745e-06,1.0987567573289765,-1.2332000535998457,0.07537866047297288
75825,85269,2.63907951040578e-06,1.0053925325137265,-0.17309129025292128,0.07230447003221906
14297,16000,2.8015114105791383e-06,0.6545135602120519,2.296132905092225,0.03280753871483035
80683,24272,3.0385236114048093e-06,0.6711895012160269,0.8338844733905997,0.02835002396510457
13788,56573,3.3220021430640945e-06,0.9978384530044545,-0.21832661108101298,0.03276771059544165
80563,15397,3.6558999435835565e-06,2.040634102503447,-6.285884776850688,0.12157132342956799
90401,83879,4.530420494802818e-06,0.7690001238363746,-0.5630347721241376,0.03801409708768292
90455,82486,4.895195093495082e-06,1.583692454675007,-2.8898072818591154,0.07286117360212359
