PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
24643,24174,1.3116567071318606e-07,1.64662578209059,-3.1805541101918773,0.056387009356284115
23026,59396,2.9155397903279057e-07,0.7917726143469851,0.9502801089150473,0.01673348499234117
24294,60687,2.288623666289782e-06,2.1260007439967357,-5.931821277416486,0.03769560529530185
80100,51625,6.621648604570304e-06,1.162659262602902,0.03352690274067183,0.02588646596653209
25232,86356,7.513212038971094e-06,0.7300267558303721,1.498758701332257,0.027217889719448315
83879,92490,7.799217537187092e-06,2.129780236015173,-4.065239730710641,0.03335624324134244
24053,59396,1.0430374874901322e-05,0.7906970671006628,1.2743309749167682,0.01934784429482668
81678,82830,1.1441233674504101e-05,0.7673831166683054,1.2956464499837748,0.031340046981181445
22517,59396,1.2614491073842131e-05,1.0002765322613287,-0.09624950104778196,0.02200951464557135
18729,24174,1.3274512189784333e-05,0.7813524439131022,0.9707902288509376,0.03560762927122519
70578,92585,1.6649634804189452e-05,1.7195271148673148,-2.647680487578746,0.022279148019058195
25582,89641,1.8120191255520575e-05,0.6206955277069266,2.5643658739308366,0.02638044125068473
70578,82307,1.8851415122776526e-05,0.6177464827993189,2.4035025799898992,0.027464852946966947
16048,81736,2.83738428811745e-05,0.5659207199130786,1.2738812256932721,0.023861531617090537
91602,23744,3.651894086024225e-05,0.8574343644737474,0.23871459932701894,0.026011468659095077
70578,16822,3.751352081832133e-05,1.9808885798401128,-2.6053585578833163,0.030935909293847038
88837,79210,4.177615311682641e-05,1.2849738412322962,-1.7423360574258577,0.03513766703478177
46886,83976,4.703454771063048e-05,0.5176602689953269,4.040780841603106,0.037751535938413426
79145,36003,4.7274308413674396e-05,1.9201548692236468,-2.411328251514015,0.046872292601156405
12508,70578,5.476639617045549e-05,0.41027335862052094,1.868472287317097,0.013115300778531246
