PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
91457,90038,2.333497482911809e-06,1.8985905186166583,-5.379847583602403,0.05388689780387231
70578,92585,3.1108118082746174e-06,1.7644052939941053,-2.8528113633370324,0.01971253368345924
12622,86778,6.515628897864746e-06,0.5850490250748137,2.941878816278108,0.027736518900931574
81472,85072,1.409539628050504e-05,1.0004165020253666,1.690787885549674,0.05244534044466944
77338,91556,2.199121375034767e-05,0.4845338012020074,3.900529708159068,0.015173249248450288
11990,91413,2.5601105184168515e-05,1.4097748878278522,-2.80872229820603,0.0332905290750021
70578,16822,2.569120753705331e-05,2.0989018636648082,-3.0782097397492927,0.028583077318596675
52708,86719,2.9137981478179263e-05,0.9648624655282471,0.8960261579138326,0.03475405218095877
76605,10220,3.185538762707482e-05,0.6224052995433333,5.161508931757726,0.023400428071709355
93312,51625,3.195085284589003e-05,0.7578336662474758,0.9001353284712313,0.02034355162986636
84181,34032,3.9895849386935315e-05,0.4919001627399483,2.7413778329897216,0.01951940449706361
82311,77496,5.5963379006188466e-05,0.8017576213910966,1.2881147942055304,0.03292483980127866
69649,60687,6.175323690905732e-05,1.245756619227914,-1.248230843681391,0.025965109605596216
16260,85059,6.607641309097012e-05,0.743851651068925,1.7128815575763157,0.044226767768444745
82307,12315,7.638999570485593e-05,2.9806557653119494,-8.034255553025648,0.05275523186901445
52708,84636,9.826738517169936e-05,1.2255365928313,-0.5646688260488825,0.0393652003643865
79785,88439,0.0001126865336776055,0.7114107974228087,5.458025524715415,0.029870545314176312
93002,12314,0.00011595203981740766,2.1368721974157032,-2.3248707932750308,0.03688487704478526
54148,16505,0.000120808521141842,1.276961777653399,-0.9805433470828094,0.036489892684674806
81055,52708,0.0001223334867025729,1.002720865423139,-0.14291519467436153,0.03181788041892485
