PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
12558,24440,5.8621077337709224e-08,1.1274150936309892,-1.2282150534037894,0.03163889189100737
87137,16499,7.244466724808139e-08,1.090773084405555,-0.3248909159270472,0.07302922416320674
12084,16431,1.4707402388381791e-06,0.838566016815553,1.0706681853336906,0.04043769441026309
84032,27888,2.4440078847015703e-06,1.5277879639241039,-3.8080757943362276,0.0637859059342088
43350,89395,2.449301963205183e-06,1.0601611588130748,0.6949507392748693,0.03805654071187965
92490,89395,2.526484336034869e-06,0.6948571968431607,1.2471140007489092,0.022007367947087027
75844,85926,3.265776037366935e-06,0.878329185530451,0.6373890822858843,0.03485015775190619
72726,84828,3.3876487126845403e-06,0.9693543506988693,0.005930707924799643,0.0451581354224202
84656,90558,3.500467526892464e-06,1.0794736844935102,1.0083067499384986,0.038772357567644154
12345,93296,5.179741558536983e-06,1.1380773922913303,0.026378046774176087,0.04540199777159054
23819,27888,5.657548510450345e-06,2.402410267934323,-7.783359658899795,0.0810641319385045
16505,10932,5.941281341193295e-06,0.7031666807674761,1.2835604916232868,0.04295276863644972
33099,49015,7.182636961412274e-06,0.9465410469296895,-0.6106469189171541,0.054293626717595814
16538,14564,8.078180857682252e-06,0.7255690380329923,1.3150774342204146,0.08838260620392235
90793,84723,8.14003802978573e-06,1.2122451161324295,-0.9284065460845429,0.04704534437721661
40539,16000,8.888462190662145e-06,0.6634527275843882,1.5444038419308206,0.02623292836331142
90090,89916,1.1810928638441462e-05,0.6963246435423595,1.5820142973291984,0.03125394481709239
89195,14980,1.2995726246245748e-05,0.7592828329769794,1.718695346187068,0.03994907962574897
16499,14634,1.3273598077452593e-05,1.0012237460471984,0.38510567990654465,0.08132894290572336
87842,84403,1.5222573451441927e-05,0.8671542334096267,-0.2161688253111162,0.03715163959780869
