PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
14542,78947,2.9131883279611996e-07,1.0719332035966542,3.20799364908585,0.026042170004041673
14542,90396,3.5007657712722545e-07,0.865498425372946,4.518447388614144,0.02404659928518217
80681,79452,9.224025321936263e-07,0.5327559602016274,3.1157135372598805,0.01958722318649505
85763,14061,1.4144520011168486e-06,0.4954552765452422,2.521617129768856,0.012617692023126275
90319,90396,5.92462960894802e-06,0.8748563459143182,4.472255016827069,0.026237131320445674
14542,90601,1.6490374170151124e-05,0.9691835786127668,2.8276333745594884,0.022485132629867097
14542,80102,1.6717112853130103e-05,1.082860973282537,2.2313486255064006,0.029662168896092418
14542,86996,2.3036494090277008e-05,1.0301960405446884,1.908796817321783,0.03866515722685884
14542,62498,2.5827090878743236e-05,0.7015579132810733,3.699338688214674,0.0325534417257035
90319,80102,2.7199746523848196e-05,1.097879350265673,2.1432579020013476,0.03008894163771366
23660,89110,3.519826153262791e-05,0.805055961475942,1.9086137970331458,0.025626278657788024
79698,77660,4.184159650873262e-05,0.9598008381345066,-0.4150738885596522,0.055326382329944156
90319,62498,4.5712589704686855e-05,0.7131536595163891,3.6205749822805005,0.03180652470265384
90319,78947,5.34503779374861e-05,1.0784801888861741,3.1694611666526527,0.030532784144802663
90319,93132,6.478648607171143e-05,0.5010669408626469,5.062482334691282,0.02295610896418292
15546,12927,7.153389678180583e-05,0.9569997311358779,0.18842430739216404,0.010832471271199408
90319,49680,7.577896947203505e-05,0.9075500191976887,2.73471405058661,0.037675346892354265
80681,81675,7.789286411122632e-05,0.4862529110102064,3.4496792694850638,0.025030456575859818
87055,17864,7.928674089319308e-05,0.9850157635309125,2.1633032951171374,0.03428770668384536
14009,19514,8.367517295073551e-05,0.740209191828968,0.9024989851210635,0.0163177098896757
