PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
18911,79547,8.947367033365811e-07,1.5200231782639608,-1.945222561966229,0.060683786038060704
16431,92596,3.509629016607752e-06,0.7888209730820301,1.361309348598149,0.0411683746329393
77037,89506,1.0669188518939834e-05,0.7928487681684254,1.3770878900868464,0.023806976062154577
16581,91041,1.4942980329764188e-05,0.6917099813543868,0.4853626050841527,0.0310557568507024
80381,91041,3.3955945299378416e-05,0.8286505287005035,1.5819834391134981,0.03412012123561615
15850,13439,4.169644692583228e-05,1.4759470549523495,-0.6253024876021546,0.07804703381025027
93144,91701,4.8038718526134685e-05,0.40799519871030093,2.729105925764473,0.002303567097295772
79547,91041,5.6153603676914056e-05,0.8456453517193335,0.4994885729680954,0.03459664820292072
93144,93142,8.64602314607667e-05,0.438229829105631,2.411736358235576,0.0019509301060572132
80864,19938,0.00015802776462038161,0.43243513006972206,3.8600706290265463,0.03210647718725394
93144,91702,0.00016719086710294322,0.43566519378171353,2.6185166862615787,0.0019277917443465582
79686,92596,0.00017062197718310603,0.9853500649706477,2.0180665748876674,0.04696520371149873
56573,60206,0.00021795555863686705,1.1768285759659896,-1.0216810583948783,0.02540162246420365
90373,14988,0.0002894647886880955,0.7053813665639106,1.524256630715179,0.043356773508509854
57568,43350,0.00032238354022948184,0.8405527008880631,0.28461699573955557,0.04333416913206023
90880,30680,0.0003269401623556269,0.7801449231085675,2.7236871327375454,0.033485787847490824
89031,82694,0.0004114220224985016,1.7097385796403075,-3.3606937967441963,0.06419451184685464
19413,90038,0.0004303608695659369,1.014578757695966,-1.865684907229209,0.053055493227623735
79547,16581,0.00043641966830805653,1.1868059284520025,0.032534841512229296,0.025597660564364896
93312,13405,0.00043777176786117535,0.7659683393298722,1.3690634067970677,0.02953888476135666
