PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
85913,86158,5.607535638150479e-06,1.3639959187236352,-0.46957262646408066,0.029530618492638626
90520,17787,8.10504170126098e-06,1.0922052889613765,1.1623963695208,0.03533151199324947
89781,91457,8.491296379588139e-06,0.3957902053540002,4.187909910600218,0.03620427293685593
14714,83639,1.0659228601535873e-05,2.17251781001556,-5.437530773830312,0.05435263380974344
89781,90038,1.7632520357434266e-05,0.8230561440815483,1.6951855090613146,0.03517527230593258
75912,91602,2.9815776532324918e-05,1.0279894768168798,0.7129444730832645,0.034110146849467886
91152,20745,3.6005571077775704e-05,1.0047519532237073,1.686551416192017,0.037661268216686354
76655,10220,4.299834361495705e-05,1.4279833116160114,-0.9846293274540898,0.03914442448530486
11533,26710,4.345291212981118e-05,2.2163605693044333,-2.392184048094497,0.049835029208111024
89617,13922,4.581466771452819e-05,1.1526829608352875,1.8089600145875195,0.020044577881762865
78975,90925,5.2049145105846354e-05,1.009535182058771,2.4952841531266645,0.0414949081187458
86783,86158,8.001407275695683e-05,1.329419864756483,2.400341024197528,0.03534603005937635
16736,29612,8.154583760790227e-05,1.8490420921531132,-5.860828535962647,0.058764985479880114
66157,84389,9.345310819840541e-05,1.2408601196015383,-1.7297364430677282,0.0360471484663542
91152,91602,9.653097049962702e-05,1.1182318719287385,2.1390980188313335,0.03737423465893932
86719,84389,0.00011443425510079595,1.4979264922967463,-2.358133357572238,0.04130541675547392
70578,92585,0.0001370328875474128,1.640741346214101,-2.2866541428554497,0.021242253566593906
16260,85059,0.0001579752049183285,1.0696929021989268,-0.005335310551361433,0.05014318699245584
66384,22087,0.00016764123997813578,0.652954504256324,1.7729104116753238,0.040196162309795794
91152,20189,0.00016976363853273804,0.6095262625909887,4.1079792841124165,0.030445278770248038
