PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
34746,77496,3.7050231707045586e-07,0.8252450431494587,-0.7069440065316638,0.044914276549526864
89428,25232,1.3164534443858296e-06,0.6593993840815653,1.5445684299680138,0.0271228132086634
90175,90300,1.3476526332107774e-06,1.7090197194665167,-1.6262766052087607,0.05233546294149904
67598,23579,1.423557315526562e-06,0.3280981675571481,2.1377391448153182,0.025154212890341424
60871,11896,1.4387121902505886e-06,0.8567405162378374,1.1526026178759983,0.024732919603538846
25232,88504,1.5998437163810495e-06,1.2572638829876939,-1.3539107925525384,0.048890917896701684
93144,91703,1.6303229848776759e-06,0.9988601362913947,0.41594943642519694,0.00041597710715948223
12622,14919,1.794048694342407e-06,0.7244347784990467,3.927927356429621,0.05116136011442661
14702,25232,2.336386236374744e-06,1.1827881690958042,0.1801243220637726,0.05952330322326809
13210,90396,2.9858405020693254e-06,1.2587988808935633,1.399923149065204,0.03727980592710673
82642,14970,3.078786970736627e-06,0.5440674771175745,2.30221797466007,0.03177663156514997
76282,23835,3.3984125725203304e-06,1.6266769090716071,-1.0918054989834358,0.0631130695751499
60097,15067,3.723953533550189e-06,0.41860786950508855,2.672037055948815,0.025957093126874855
90401,81241,3.7360500810196878e-06,0.4442267561109408,0.9279745644257353,0.027892404831432367
88402,83879,4.238666218065475e-06,0.6363031993739187,1.3317371763855037,0.016543121437478263
48486,25232,5.208811873545014e-06,0.901075640301689,2.861634123526535,0.0578100903301359
92121,90300,6.6122834435776786e-06,2.5171856408882203,-4.936094676866819,0.06823665620437712
80681,18807,7.10342536951449e-06,1.7770662118429499,0.9312610365644972,0.03379815096437038
90319,52230,7.633129371800781e-06,0.8317047140755479,4.029130288869523,0.04106935210547286
89195,30681,8.442976931978327e-06,0.9512546143942449,-0.022560904035307486,0.028186205482058396
