PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
91233,90601,7.23177066147112e-07,1.171114253986067,0.22898974490954677,0.02624580576802405
93144,91703,1.7291223411827877e-06,1.0124564152756184,0.3627354603847248,0.00048081191330770566
92611,90601,2.1221051623610934e-06,0.951064348829026,0.8008735669368348,0.024721019606174947
92550,81675,5.466803558000411e-06,1.5322187819924549,-3.2630484333385583,0.028056587812353005
82307,80795,9.141109075104308e-06,1.0227408885618647,-0.9289661126765232,0.03676411372740272
88873,90601,1.95061339386421e-05,1.388336458031101,-1.280794504827279,0.03091085726099215
10138,83621,2.1141748408393824e-05,0.6180986561337305,1.4040181812874688,0.023655996740206155
11533,86072,2.1525595858181265e-05,1.6290703934795894,-2.3838221782497784,0.043157207875075695
72726,84381,2.939924003592673e-05,1.3666451270065343,-2.88539214200108,0.03686353917169497
17334,91975,3.436461853530172e-05,0.6197929120198079,1.9107907216371198,0.02597130324667738
86136,86144,4.805904406287652e-05,0.7042562557852362,2.0160153622654007,0.01936994229644229
79785,82515,5.042350672918132e-05,1.0318162175183192,2.714218704900544,0.030729510968616144
92203,14182,5.2148636898425746e-05,0.9567465341456497,0.25785474567568784,0.043393893706494074
91531,76655,5.441017730390675e-05,1.6356279037134056,-3.9282925005821823,0.03325310637448295
14702,14182,5.5479817669671e-05,1.046040265102764,-1.573554648925658,0.04802947535811576
91556,91457,5.862723755574326e-05,0.4897243796965035,2.3781365280931372,0.02251656778345208
32942,80864,5.9810592645169266e-05,0.6477805954722201,1.8959479210419992,0.021751594890536192
40539,85442,6.107300150547831e-05,0.42763080292461564,2.3873128306944342,0.020178811923092517
40539,81132,6.317326444201603e-05,0.2897594338186138,3.1562728103204476,0.02041667980341939
91556,87445,7.353101224546809e-05,0.4981136942332415,1.822995302235995,0.020337138688418924
