PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
84032,16505,8.076759718288157e-10,1.440188925223629,-2.6927257518126466,0.07324970146299468
59176,69649,2.9739798053379078e-09,1.052734681345698,0.08430900207049526,0.042344453361993335
80070,84032,4.307318995719121e-09,0.984668198011477,0.37002087394230243,0.07086465519861827
27888,86949,6.328369495512624e-09,0.8983448117667721,1.2310024752745097,0.044956735147294036
17685,17341,2.3603771036160886e-08,1.0743556696564374,0.07621688196166511,0.12970861334738495
30940,71175,2.9113136221310447e-08,0.9532001759204954,0.65563389736887,0.04277238612130126
69649,53065,3.868043469126335e-08,0.8780290089071706,1.7506567846910637,0.03682448910737225
57904,84032,1.1176148043440692e-07,0.5925135337427527,2.109269880997733,0.04763685504365212
14338,22517,1.7905826043592173e-07,1.131708065721881,0.6409724119659413,0.045633417694496047
75154,36397,2.258475014799302e-07,1.8959716214841666,-1.4822083609602055,0.09091086016148166
85257,11786,2.656336747452324e-07,0.659662507489272,0.9622585192706782,0.03176605504455265
11600,27888,3.1879233930671627e-07,0.8547736008499964,0.14166262792925452,0.043511499759158634
93101,52230,3.404231860075263e-07,1.0670091456012798,0.4866298329374597,0.03675379501502364
87842,75241,4.322870660519736e-07,0.7436073293404601,0.23026657742988751,0.04309227820126197
89462,62156,5.947866496995104e-07,1.1400167127425458,-0.8367132774637963,0.061094070201530536
17685,18790,6.410445379314144e-07,0.6687275241463216,2.152441123960077,0.1096086408508843
91983,93296,1.0532025909224983e-06,2.1413102207248147,-5.002712510799014,0.11060891039231881
84392,57817,1.0791914815714469e-06,0.39292820849051613,2.9775263688685603,0.0410334709368753
71271,88661,1.2671651527096337e-06,0.6436852903105164,4.559194711401667,0.037561681664422836
81734,14785,1.2825422810834803e-06,1.141901569689235,-2.337527255832684,0.07594669526443666
