PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
93144,91703,4.6607433645305304e-07,1.0031907206380175,0.3985772298365254,0.00039657919530399074
14776,84723,6.129733970305379e-07,1.0418906566705526,-0.7588971565662,0.038975772905435704
34833,86144,8.419008351215372e-07,3.1868169525879027,-10.578184842080889,0.08529820348780953
18579,88403,1.1054511273358576e-06,1.7750457104052384,-4.632191747222488,0.03201032672947932
60097,18145,1.3009292858407045e-06,0.29431071807505443,3.5114547073386033,0.022667782917497183
90520,71271,2.2206215360432878e-06,1.4045408563939066,-4.111172642859188,0.03681157600254018
92655,90038,3.172802840406358e-06,0.9681128056362455,1.1032240111620506,0.025969985631108996
18480,86949,3.220774387324302e-06,0.8609769269763597,1.0813410825896754,0.039991595142181494
87657,84767,3.462831828134755e-06,1.4643831204711448,-3.051805379691479,0.036618937845741474
11618,27334,4.0915048952420255e-06,0.39475119720214297,1.894361455936125,0.021776492423127906
86755,18579,6.028624569591913e-06,0.5496952122334099,3.908562111266355,0.021010777405029185
86223,24643,7.724920499764719e-06,0.5467625261359406,1.2422781961183365,0.03157466232044806
76592,18145,8.349720527986484e-06,0.5274241627534111,2.8584220570597045,0.032474088070930156
75591,86949,1.0098668563316235e-05,0.42105860257811123,3.7645559863612053,0.023323959190972184
91874,18145,1.1124252492544273e-05,0.10072171241851247,3.2078605492777434,0.007194675145603989
58246,59396,1.3926194228964414e-05,0.7107805626894826,2.4497521021616206,0.02477155991419739
16523,75694,1.4524341145066994e-05,0.428684265663265,1.9683167747992645,0.014676033751180394
13210,90396,1.506426647175998e-05,1.3331676134637618,1.1337919231274542,0.03812440360490961
13527,87812,1.536757334314324e-05,1.0073074098532138,0.2506522391068062,0.04874780551250335
75654,15534,1.6712296432123828e-05,0.4916558584709535,2.117409118848105,0.02987637865508504
