PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
87432,79906,2.1619673052261938e-05,0.8735090966672286,1.1747171891729196,0.026894896420245704
70578,19988,2.417099773375886e-05,0.7241307036321138,1.5742394951778678,0.02734157172906564
90312,59396,2.766041937925538e-05,1.6533087606754406,-0.5863996193857353,0.034033927896628936
85348,85645,3.563881484639515e-05,0.7539334328255614,1.3872750464807388,0.021555601706067226
82303,61313,4.516488854337754e-05,1.386723225954253,0.1421707449906059,0.031122470744378267
88837,84828,5.842719655829113e-05,0.43617669157572236,2.618962244391806,0.02078500973780387
85058,18062,7.305206271834098e-05,0.9284723569769427,1.8976650524274252,0.041768668977628286
41355,16538,9.364076071468737e-05,0.6482533300945195,4.112878890288136,0.035946601029543813
70578,12314,0.00010284656858581147,0.9339513871047929,1.2358026084100244,0.027206741441491704
20189,88403,0.00011790463339360176,2.591887773650243,-7.503266609120245,0.05100773434193396
86755,70578,0.00011864714627787712,1.2497488390235076,-0.6180967273026023,0.035903254630803016
20189,12314,0.0001300383698361166,1.875714242330381,-3.618037879221963,0.0503027173082587
89533,13527,0.00013985214820929205,1.4502388068821985,-3.0083100256133664,0.05926681537087523
77605,16048,0.00014303091536879624,0.7643613248775968,0.776614202831709,0.019939947475419925
92585,15546,0.0001475777123088041,0.30307164609110676,3.366134678911939,0.015079178404025563
11618,84042,0.00017382213891699015,0.41147385349565246,1.942542035830537,0.02221578561232364
84769,19285,0.00021816012305110607,0.48669119779971354,2.514777998862245,0.018415841520392884
78981,15331,0.00022451081544772088,0.4674508868214531,3.64793864212993,0.021957009767749447
88837,16084,0.00022494042994055673,0.5625971406194383,2.548139263499121,0.02049273216984951
52708,79686,0.00024742505467964114,0.972863967452244,-1.2945257844841345,0.04140859716965293
