PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
22509,43350,1.94477206040212e-06,0.881598910587071,0.38331584290662596,0.021923568925883066
91874,32986,2.8375136803578625e-06,0.29457550554677603,2.2349091871474207,0.005226356144542599
15358,86228,2.899837733122541e-06,4.905591657404434,-16.13018815011277,0.06078973286438711
91457,85082,3.132637764617829e-06,1.936207144996944,-4.661700559113124,0.040561782631803496
85072,17676,3.330886021490332e-06,1.1483559507329597,1.043135443837304,0.03447334829641927
12449,77357,3.542868938799712e-06,0.9415797505712757,1.0526867764040588,0.027618861736565213
34833,12542,4.5567495120861364e-06,1.899880744690196,-2.018026092174917,0.051434051304648655
16581,12541,4.585769451122199e-06,0.952066513256119,-0.8153495725055278,0.02179113181732867
91556,87445,5.02876205023711e-06,0.5004699829355901,1.8103232491863637,0.019181252969436652
85592,79323,6.041616031487338e-06,1.3299123587635464,-1.7629636745563686,0.02197991546349328
14702,65307,1.2256258419040352e-05,1.4648205412611586,-2.2566830503847126,0.04309549419248484
89003,93148,1.2620338727893688e-05,8.248290649067833,-27.875867913997855,0.026937303110798796
79785,82515,1.2784971832478081e-05,1.215574366880545,1.7518397268948356,0.030576643958834835
22509,88402,1.290842914978639e-05,1.3308421871824274,-0.620239898525163,0.01626003854059925
82276,58819,1.7702788316178558e-05,1.7649856512847486,-3.2874481829006723,0.02407453104686329
93144,12366,2.1055995385598118e-05,0.0822071336207455,4.042453317744093,0.0025109156117544113
91556,93246,2.1095689559712496e-05,0.3359315455404939,3.20354725741995,0.023570457170489664
60097,12994,2.266722802610003e-05,0.7350063608226736,1.3321987013658858,0.024662333337693687
84373,79785,2.670765341073884e-05,0.550411691407574,0.12756153515477014,0.023168889454997926
29647,79547,2.7448994078458234e-05,0.5953379775076277,1.2234641469306453,0.013268877406926761
