PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
17341,14325,1.0135853581746947e-07,1.3050986874246462,-0.6213559511582287,0.06279982238481549
90319,15336,4.229363767100259e-06,1.290866730815276,1.16561808853461,0.03262436369640826
17346,92766,4.347183429961562e-06,4.624227965955929,-16.30267679776061,0.06650557071421942
17341,18911,4.959523841746944e-06,0.8333368828175148,1.4815145992146508,0.052552329832475084
93132,15336,5.497542292851227e-06,2.312569821259007,-6.413318221297694,0.05587471929327491
23026,44601,7.610158942697299e-06,0.6616000421520137,0.08038708275199308,0.02518534580923896
14542,15336,8.140334914863454e-06,1.3040193394692776,1.1088514197809163,0.03359596727339035
57904,23026,9.013782403139655e-06,0.8792104834944117,0.8124306293070739,0.024373297030523645
75844,84723,1.61304361226243e-05,0.5836406708895471,1.5148979046223976,0.026063809592980075
23026,14181,1.7487059230582753e-05,0.6488152036680367,1.5920903868660243,0.024894455386208433
23026,88402,2.170919010147648e-05,1.37190040195128,-2.253747345168146,0.023533373253993663
14704,90305,2.274508489309412e-05,0.6551927924470882,1.3824997374924706,0.022886938939685447
10104,79103,2.288841180624943e-05,1.1823251471204814,-3.083037358970266,0.03717552517703414
90396,15336,2.8581380829175845e-05,1.3028135398810126,-2.88817568618142,0.03445682542106892
17778,23026,4.0558497276428186e-05,0.8938329699156959,9.708610652509508,0.0241522708851746
13407,19286,4.3860178280138736e-05,0.9114094545562055,1.7987726478879213,0.03224363889671414
72726,42877,4.5757868110890555e-05,0.8472075224556194,0.10403870843016412,0.026971698940525632
16523,90396,4.599393348844946e-05,0.4049616398521116,3.034608611323536,0.013098162850474436
93144,91703,4.600092596212645e-05,1.0256711870306685,0.308552496504199,0.0003795688816267691
23026,59396,4.825331296912557e-05,0.701246099516595,1.3711306136390926,0.027508788625229128
