PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
49015,27888,2.6668128615712574e-09,1.585581913875668,-3.165538860932273,0.061873503375508794
84381,83011,8.230601265781397e-09,0.5388369566091246,2.9981690729539023,0.034503352960307994
12872,93094,2.1297729926947524e-08,0.668047186943929,2.560873643181787,0.06413048651483522
80070,84032,9.925772966636076e-08,1.0044476491263945,0.2967969235389113,0.07780920353640654
15724,86121,2.534824345463656e-07,1.0252189498288695,0.47611579324744807,0.09131247334894133
89533,87137,2.665042285791177e-07,0.6456858725996529,2.8475430069527223,0.07502734319944504
89070,91874,4.368224469750756e-07,2.0351406616891268,-2.390252050501178,0.041569998357123016
84656,29209,5.056445671272932e-07,1.0729570150105265,-0.34509338723618393,0.041330072171467135
18428,92490,5.153730378018013e-07,1.6406152859508354,-2.835086633492285,0.04856167189275949
81677,14811,6.974986974002357e-07,0.7481209065296364,1.4722670649936374,0.04339632996338792
14297,16000,7.255457529495822e-07,0.658970840447105,2.2815045526550324,0.03173063575173011
22509,90558,8.022750477398572e-07,0.8935136437602723,2.0556837996106947,0.03257603952980264
65947,22517,8.474957885696917e-07,1.5767155418921237,-1.2095417059751825,0.07061352060047003
59176,69649,9.76474213693418e-07,1.0145492980404398,0.23739521639686192,0.045678469254163453
60206,93101,1.2267239900053347e-06,0.8300306258157614,1.0457999005183054,0.03551187952847746
92680,16084,1.549864950698901e-06,0.48738364184545063,1.0967385625810937,0.044359594523518224
12412,76892,1.5931927648436792e-06,0.48867500413663645,1.9097988482732349,0.03360392348873057
40539,16496,2.096874132379695e-06,0.43632931687743676,2.4552133529247624,0.03113787689822409
91041,11891,2.173370684787335e-06,0.6335401053259637,2.054486559102335,0.05905432237753119
15707,16538,2.2670613133871458e-06,0.47449625916710975,1.3181721780225355,0.03813268216027597
