PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
91706,18908,9.295299443837465e-08,0.0022132085705857327,4.6933711168986285,0.0003665431968951719
83621,80069,1.3517492128959744e-06,0.5583623421532651,3.579910291366777,0.04069595621492048
12448,80069,4.066835266631287e-06,0.4901299719795025,3.2515836368182893,0.04184015007698713
12508,83779,4.64781413679559e-06,0.20112264343341896,3.1996781640449425,0.02183575428033325
76932,67774,4.856260557344388e-06,0.845642810916526,0.39715558478322727,0.016735192646063365
85035,15073,7.524536922214444e-06,12.03795743333122,-42.069293419123305,0.04424804323923354
93269,80069,1.0372448585245022e-05,2.3466907583332715,-4.926456947773673,0.17116685858411423
48506,80069,1.10012561714764e-05,0.4169768746929769,4.192143240188145,0.028868317049373947
13608,83779,1.2144906985156304e-05,0.2116250495027925,3.260512472928465,0.022853258111025634
92680,91701,1.3684296162589468e-05,2.032714571774051,-5.566064541213547,0.03011723023595043
76185,80069,1.4449930868230271e-05,0.5132694823345438,4.064482803620405,0.04390711879198943
76795,80069,1.8325619968565904e-05,0.784260954814348,3.0395780322450037,0.05575780111814502
91090,80069,1.950867437733775e-05,1.4011537535234726,-0.9272732371380474,0.11260637332286028
45356,84381,1.9838029900648667e-05,0.8190345890498891,-0.4150540860368243,0.024700334830581424
86755,84381,2.0780869070792684e-05,0.561301756795224,2.6967050199629963,0.022070173702699435
70578,80069,2.172589315780468e-05,0.4976226523717838,3.3088521242231037,0.04335532239388898
80320,93269,2.2822780985216645e-05,0.1691100367997565,4.13986429269487,0.026445920780812177
88446,14039,2.7569615954612002e-05,3.189728486243606,-6.359342299864349,0.07824710633432246
80320,15336,2.772278556122127e-05,0.6179277710205959,1.7426233749642028,0.023667587548264625
88504,82779,2.8099766682451988e-05,0.21324602209004132,3.275994983957092,0.035001984857771395
