PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
18911,79547,5.915684221372576e-08,1.6141629194438551,-2.337343228319304,0.06903468399307362
80381,91041,1.3328771156896967e-06,0.8380923398059834,1.5374744600321948,0.034108404709649265
18911,80381,2.862235572566531e-06,1.585157477662204,-3.809123342795732,0.06849657918124387
66157,13405,7.516144257974797e-06,0.508090318410872,2.0618234080062297,0.02409641320367436
79547,91041,8.476737751169381e-06,0.8178569650228436,0.6211313099437665,0.03602173641724885
57568,43350,1.0505653385460501e-05,0.852185991797606,0.23131744561714604,0.04633719228222088
91041,80681,3.0017047668892102e-05,0.8920260367710516,-0.5045522623766627,0.044365123221544574
84403,12681,4.247144496195384e-05,0.9753249777177216,1.176226514988991,0.03085700062972611
91041,20191,6.689242845625689e-05,1.12300691621263,0.2683975326297217,0.04288757876090909
15850,91461,7.057458420001892e-05,2.3820402154438165,-2.4242353918266617,0.09137007915062076
93312,11600,8.309240220289615e-05,0.7931452749524238,1.2332519044783383,0.03324875230960212
86356,92585,0.00011983607845191651,1.8100336935608514,-4.283372822022378,0.029745136574416818
89525,75819,0.00013042331643439101,0.940235811587387,-0.024993110395068484,0.036748141612889154
87666,65541,0.00014872637608069573,0.6392963254891226,0.15329084697120704,0.023258021561338337
15826,84767,0.0001487685406820858,2.0579996256438298,-6.086316081209797,0.07404562684202183
62308,60580,0.00016909735742430836,0.6040722307145876,1.9250470269975457,0.026658102803186597
87666,92490,0.00017746472935776402,1.0013122282373492,-0.201121340569172,0.01790441450231302
15546,77610,0.00018093825832716894,1.0615208559656464,-1.4436041353917226,0.05286992435905628
59328,76655,0.00019459018625599765,2.420478582220111,-8.620850508675924,0.059252782372894615
89525,88837,0.00020168261377804947,1.2562533372451934,-2.1059007955043128,0.03805283204763634
