PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
88402,85645,7.370067112880983e-08,0.8395277564532156,0.4886759270925469,0.01783186834592462
15397,51625,2.0443666887135153e-06,2.084139463340693,-2.9026922713501655,0.05655577269867881
89393,23111,2.4005154301872443e-06,3.2917757887467207,-6.689709431641782,0.04449258803163798
75652,52337,3.047235297799458e-06,0.7672688881150246,-0.9483981643727761,0.052859518821986765
89179,90427,3.216450223033738e-06,0.3030369446160547,4.7199153425848905,0.01936875561528494
66093,11533,5.025718607154667e-06,0.41672176410954054,-0.13107648465488192,0.026176780823058708
12508,70578,7.797550415199716e-06,0.3871651351605579,1.9935156749899288,0.012276050967712143
58246,92491,1.0918678199742433e-05,2.4989069549888105,-6.777885972000042,0.024773732998034353
70578,92585,1.2291677716043027e-05,1.7350158123561563,-2.718456175737388,0.02060146954676283
24010,23026,1.272500745944921e-05,1.3065295637788907,-0.11004783284509008,0.016085271826238298
81677,17987,1.3478785282637125e-05,0.4271461806959036,3.147965187158482,0.0427222379761025
52708,64995,1.3714794157550628e-05,1.019925801148394,2.3150350914951896,0.034219100932164764
25582,89641,1.4614242183656324e-05,0.5826505626369533,2.7330633270505365,0.028191601014069808
91937,89641,1.5768336709727193e-05,0.53624977024312,2.688175287644344,0.024083026718260334
87267,52476,1.7337041126069788e-05,0.6537053767904047,3.0775043888076232,0.017962981543918788
70578,13608,1.7743485271121595e-05,2.3855581184315713,-4.6215448919847155,0.031623569417752115
12508,15534,2.598603791175185e-05,0.1468962113264241,3.4277453146709354,0.014072029779975799
90925,64995,2.6026535312979997e-05,0.7102567245243978,2.0169667376409492,0.02870960836559174
89179,91152,2.7512393196011717e-05,0.3854616664441963,3.5074289856519267,0.020687933537466327
50876,85442,2.7525404235809853e-05,0.7082928823054419,3.132503302741366,0.05299238157120589
