PERMNO1,PERMNO2,p_value,alpha,beta,spread_sd
14297,90038,3.731654728525212e-08,1.1595359137286174,-0.9416463448815775,0.029143804249190323
92655,90038,4.1722818286864606e-08,0.9727033260616881,1.0813604038410063,0.02620091454446707
93144,91703,6.451079598352122e-07,1.0012693964074622,0.40627074941095687,0.0003978295944459426
89626,83188,1.2247556943847276e-06,0.37735070544492405,4.247435651362342,0.03207505694279912
90386,12400,1.3368173724942312e-06,1.0405959776950433,-1.6714669579353276,0.0561504353554002
38156,91111,1.5864199018092646e-06,0.47445906631705936,2.168673072513114,0.024457837715505658
71271,13188,1.8069977936833275e-06,0.9417425661847986,2.0868871253229675,0.028496108559671465
82642,14970,2.4438102830670265e-06,0.5568960257101282,2.2255244955421216,0.03127653975231696
12345,66384,2.5205908378862906e-06,0.6057777671966992,2.091270536972972,0.050663613044357854
18480,86949,2.7285723304792134e-06,0.8691017970971443,1.0528082418643854,0.040251537686656125
59408,17794,4.239540777335716e-06,1.296008493998843,-1.8620473792737042,0.03876088140764849
22103,83879,4.284448195072947e-06,0.788146602899188,0.9101152786679534,0.02490455310249502
22103,88504,5.185575304585066e-06,0.5944463097958739,2.0106474519504656,0.031710335876007203
58246,59396,5.402492813179346e-06,0.7267586375842686,2.400200151279379,0.025739451426909518
66384,90386,6.45901025148554e-06,0.9693092810764953,0.8519066849886753,0.07749198242710353
13210,90396,6.576547336326846e-06,1.2570273282077964,1.4080461600581355,0.03567339878015831
41355,16692,6.6772889081546254e-06,1.2321610424314302,0.9349838532524306,0.02148109429727841
90866,90829,6.950630021806039e-06,0.4808469964953723,1.3960067986694082,0.032914703512555106
76592,18145,7.102654089915164e-06,0.5318820954842239,2.8400600978754453,0.03265719897124701
90175,86121,7.952153103557745e-06,0.8618329797580097,1.8901329925583705,0.03748253228139686
