,timestamp,PERMNO,quantity,value
0,2024-08-01,12508,-0.011762028134324372,-0.7208947043527407
1,2024-08-01,70578,0.0027672170254156797,0.6447338947515993
2,2024-08-01,92585,-0.0055656378390565005,-0.6343714008956599
3,2024-08-01,CASH,1.0,20.7105322104968
4,2024-08-02,89393,-0.00037521946643400816,-0.2330037842661904
5,2024-08-02,23111,0.014997970585330653,0.7669962157338096
6,2024-08-02,52708,-0.002870124006195947,-0.4950676898287389
7,2024-08-02,64995,0.062219389549507925,0.9202247714372221
8,2024-08-02,91937,-0.0034441048542308062,-0.6509358174496224
9,2024-08-02,89641,0.003655122330370445,0.3490641825503775
10,2024-08-02,90925,-0.010742376239831692,-0.584707538734039
11,2024-08-02,CASH,1.0,19.983479114190843
12,2024-08-05,89393,-0.00037521946643400816,-0.22026883557542012
13,2024-08-05,23111,0.014997970585330653,0.7227522025070842
14,2024-08-05,52708,-0.002870124006195947,-0.4678302130099393
15,2024-08-05,64995,0.062219389549507925,0.8629829330516748
16,2024-08-05,90925,-0.010742376239831692,-0.5589795476396421
17,2024-08-05,12508,0.01260085132586507,0.7208947043527407
18,2024-08-05,70578,-0.0024337113729637695,-0.5744775695880978
19,2024-08-05,13608,0.011016693653207652,0.7046277260591615
20,2024-08-05,CASH,1.0,18.801009334466915
21,2024-08-06,52708,-0.002870124006195947,-0.4867443302107706
22,2024-08-06,64995,0.062219389549507925,0.8797821682300421
23,2024-08-06,90925,-0.010742376239831692,-0.5621485486303924
24,2024-08-06,12508,0.027704237414011457,1.5993656259108813
25,2024-08-06,70578,-0.0040088819705182245,-0.9305416829966903
26,2024-08-06,13608,0.011016693653207652,0.7104665736953615
27,2024-08-06,92585,0.005913230806260812,0.6343714008956599
28,2024-08-06,15534,-0.0012917954728321678,-0.12808152113130944
29,2024-08-06,CASH,1.0,18.312813808569302
30,2024-08-07,52708,-0.002870124006195947,-0.5000043031193959
31,2024-08-07,64995,0.062219389549507925,0.9040477301543501
32,2024-08-07,90925,-0.010742376239831692,-0.5813774020996911
33,2024-08-07,12508,0.027704237414011457,1.6453546600181403
34,2024-08-07,70578,-0.0040088819705182245,-0.9422476183506034
35,2024-08-07,13608,0.011016693653207652,0.7319491263191163
36,2024-08-07,92585,0.005913230806260812,0.6478535671339346
37,2024-08-07,15534,-0.0012917954728321678,-0.13412712394416398
38,2024-08-07,CASH,1.0,18.312813808569302
39,2024-08-08,52708,-0.002870124006195947,-0.4839890111648225
40,2024-08-08,64995,0.062219389549507925,0.8978257911993993
41,2024-08-08,90925,-0.010742376239831692,-0.5819145209116828
42,2024-08-08,12508,0.027704237414011457,1.639813812535338
43,2024-08-08,70578,-0.0040088819705182245,-0.9346307426066188
44,2024-08-08,13608,0.011016693653207652,0.7286441182231541
45,2024-08-08,92585,0.005913230806260812,0.6430638501808633
46,2024-08-08,15534,-0.0012917954728321678,-0.13137559958703146
47,2024-08-08,88402,0.006120443397918554,0.5436177826031259
48,2024-08-08,85645,-0.003596959468764771,-0.4563822173968742
49,2024-08-08,15397,0.0008708391821265885,0.3242395526811927
50,2024-08-08,51625,-0.009095026208866853,-0.6757604473188071
51,2024-08-08,81677,-0.004515104509965423,-0.700699068901534
52,2024-08-08,17987,0.004300918682259894,0.29930093109846606
53,2024-08-08,CASH,1.0,18.97849727580374
54,2024-08-09,52708,-0.002870124006195947,-0.4876340686526914
55,2024-08-09,64995,0.062219389549507925,0.9046699240498451
56,2024-08-09,90925,-0.010742376239831692,-0.5879302516059884
57,2024-08-09,12508,0.027704237414011457,1.6486791685078217
58,2024-08-09,70578,-0.0040088819705182245,-0.9464569444196477
59,2024-08-09,13608,0.011016693653207652,0.7329406287479051
60,2024-08-09,92585,0.005913230806260812,0.650041462532251
61,2024-08-09,15534,-0.0012917954728321678,-0.1363490121574353
62,2024-08-09,88402,0.006120443397918554,0.5493097949631902
63,2024-08-09,85645,-0.003596959468764771,-0.46184959578939666
64,2024-08-09,15397,0.0008708391821265885,0.3264514842037943
65,2024-08-09,51625,-0.009095026208866853,-0.6757604473188071
66,2024-08-09,81677,-0.004515104509965423,-0.7002475584505374
67,2024-08-09,17987,0.004300918682259894,0.3051501805063395
68,2024-08-09,CASH,1.0,18.97849727580374
69,2024-08-12,52708,-0.002870124006195947,-0.4876340686526914
70,2024-08-12,64995,0.062219389549507925,1.060218397923615
71,2024-08-12,90925,-0.010742376239831692,-0.5917975070523279
72,2024-08-12,12508,0.027704237414011457,1.6578215668544456
73,2024-08-12,70578,-0.0040088819705182245,-0.9492230729793052
74,2024-08-12,13608,0.011016693653207652,0.7373473062091882
75,2024-08-12,92585,0.005913230806260812,0.6551268410256353
76,2024-08-12,15534,-0.0012917954728321678,-0.14809143300547972
77,2024-08-12,15397,0.0008708391821265885,0.3244746792603669
78,2024-08-12,51625,-0.009095026208866853,-0.6829455180238121
79,2024-08-12,81677,-0.004515104509965423,-0.700699068901534
80,2024-08-12,17987,0.004300918682259894,0.3079457776498084
81,2024-08-12,CASH,1.0,19.06619324164836
82,2024-08-13,64995,0.028079273919267143,0.4517955173610083
83,2024-08-13,90925,-0.010742376239831692,-0.5911529644779381
84,2024-08-13,12508,0.027704237414011457,1.6675180499493496
85,2024-08-13,70578,-0.0040088819705182245,-0.955116129475967
86,2024-08-13,13608,0.011016693653207652,0.741313315924343
87,2024-08-13,92585,0.005913230806260812,0.6578469271965153
88,2024-08-13,15534,-0.0012917954728321678,-0.15071377781532902
89,2024-08-13,15397,0.0008708391821265885,0.3311888493545629
90,2024-08-13,51625,-0.009095026208866853,-0.6764880494155165
91,2024-08-13,81677,-0.004515104509965423,-0.7065235537193894
92,2024-08-13,17987,0.004300918682259894,0.31624655070657004
93,2024-08-13,88402,0.006046243828307484,0.5436177826031259
