,timestamp,PERMNO,quantity,value
0,2023-04-03,CASH,1.0,20.0
1,2023-04-04,90373,0.006296350320479998,0.5863791053463021
2,2023-04-04,14988,-0.005110216143485272,-0.4136208946536979
3,2023-04-04,CASH,1.0,19.827241789307394
4,2023-04-05,90373,0.006296350320479998,0.5817827696123519
5,2023-04-05,14988,-0.005110216143485272,-0.4037581774967714
6,2023-04-05,93312,-0.010180898373047238,-0.5662615675088873
7,2023-04-05,13405,0.014956497672107334,0.4337384324911127
8,2023-04-05,CASH,1.0,19.95976492432517
9,2023-04-06,90373,0.006296350320479998,0.5666715288431998
10,2023-04-06,14988,-0.005110216143485272,-0.4100948455146931
11,2023-04-06,93312,-0.010180898373047238,-0.5619855901922075
12,2023-04-06,13405,0.014956497672107334,0.43628103709537097
13,2023-04-06,56573,-0.0020107848183731326,-0.4593838996055259
14,2023-04-06,60206,0.0023611814307934755,0.5406161003944742
15,2023-04-06,CASH,1.0,19.878532723536225
16,2023-04-10,90373,0.006296350320479998,0.5650974412630798
17,2023-04-10,14988,-0.005110216143485272,-0.40759083960438536
18,2023-04-10,93312,-0.010180898373047238,-0.5689086010858797
19,2023-04-10,13405,0.014956497672107334,0.43254191267734415
20,2023-04-10,56573,-0.0020107848183731326,-0.45534222212059583
21,2023-04-10,60206,0.0023611814307934755,0.5388452143213791
22,2023-04-10,15850,0.011399544389970793,0.4038858577366652
23,2023-04-10,13439,-0.030934828347863763,-0.5961141422633347
24,2023-04-10,89031,-0.0016876539508872343,-0.3690392894405115
25,2023-04-10,82694,0.004146692366978762,0.6309607105594884
26,2023-04-10,CASH,1.0,19.808839586943918
27,2023-04-11,90373,0.006296350320479998,0.5843642732437486
28,2023-04-11,14988,-0.005110216143485272,-0.413263179523654
29,2023-04-11,93312,-0.010180898373047238,-0.5751189490934385
30,2023-04-11,13405,0.014956497672107334,0.4457036306287986
31,2023-04-11,56573,-0.0020107848183731326,-0.46207835126214586
32,2023-04-11,60206,0.0023611814307934755,0.5537442691496859
33,2023-04-11,15850,0.011399544389970793,0.4123215205852436
34,2023-04-11,13439,-0.030934828347863763,-0.6053945907676939
35,2023-04-11,89031,-0.0016876539508872343,-0.3791483366063261
36,2023-04-11,82694,0.004146692366978762,0.6527308454861269
37,2023-04-11,CASH,1.0,19.808839586943918
38,2023-04-12,90373,0.006296350320479998,0.5986569884712382
39,2023-04-12,14988,-0.005110216143485272,-0.4239435312635381
40,2023-04-12,93312,-0.010180898373047238,-0.5887613529133218
41,2023-04-12,13405,0.014956497672107334,0.4543783992786208
42,2023-04-12,56573,-0.0020107848183731326,-0.46410924392870273
43,2023-04-12,60206,0.0023611814307934755,0.5609222606992981
44,2023-04-12,15850,0.011399544389970793,0.41653935200953274
45,2023-04-12,13439,-0.030934828347863763,-0.6279770154616344
46,2023-04-12,89031,-0.0016876539508872343,-0.3797221389496277
47,2023-04-12,82694,0.004146692366978762,0.6467181415540078
48,2023-04-12,16431,-0.005189634560497107,-0.5590274348567484
49,2023-04-12,92596,0.007317832146419708,0.44097256514325156
50,2023-04-12,CASH,1.0,19.926894456657415
51,2023-04-13,90373,0.006296350320479998,0.5863161418430974
52,2023-04-13,14988,-0.005110216143485272,-0.40350266668959706
53,2023-04-13,93312,-0.010180898373047238,-0.5833654767756067
54,2023-04-13,13405,0.014956497672107334,0.44914362509338324
55,2023-04-13,56573,-0.0020107848183731326,-0.464913557856052
56,2023-04-13,60206,0.0023611814307934755,0.5612056024709933
57,2023-04-13,15850,0.011399544389970793,0.396932135658783
58,2023-04-13,13439,-0.030934828347863763,-0.611272208153788
59,2023-04-13,89031,-0.0016876539508872343,-0.3788108058161486
60,2023-04-13,82694,0.004146692366978762,0.6417835776373031
61,2023-04-13,16431,-0.005189634560497107,-0.5611032886809473
62,2023-04-13,92596,0.007317832146419708,0.43409380292561706
63,2023-04-13,79547,0.007643121343275013,0.457287949968144
64,2023-04-13,16581,-0.016954453296840238,-0.542712050031856
65,2023-04-13,CASH,1.0,20.012318556721127
66,2023-04-14,90373,0.006296350320479998,0.579516083496979
67,2023-04-14,14988,-0.005110216143485272,-0.4064665920528186
68,2023-04-14,93312,-0.010180898373047238,-0.58621612832006
69,2023-04-14,13405,0.014956497672107334,0.45991230341730055
70,2023-04-14,56573,-0.0020107848183731326,-0.4641494596250702
71,2023-04-14,60206,0.0023611814307934755,0.56524322271765
72,2023-04-14,15850,0.011399544389970793,0.40285989874156786
73,2023-04-14,13439,-0.030934828347863763,-0.6103441633033521
74,2023-04-14,89031,-0.0016876539508872343,-0.37524985597977656
75,2023-04-14,82694,0.004146692366978762,0.6434007876604247
76,2023-04-14,16431,-0.005189634560497107,-0.5656701670941847
77,2023-04-14,92596,0.01569014136887155,0.9301115803467055
78,2023-04-14,79547,0.007643121343275013,0.46095664821291604
79,2023-04-14,16581,-0.016954453296840238,-0.5471202078890345
80,2023-04-14,79686,-0.0010820397621762725,-0.5036895092930549
81,2023-04-14,CASH,1.0,20.019697575307234
82,2023-04-17,90373,0.006296350320479998,0.5698197040034397
83,2023-04-17,14988,-0.005110216143485272,-0.3986990635147209
84,2023-04-17,93312,-0.010180898373047238,-0.5851980384827552
85,2023-04-17,13405,0.014956497672107334,0.4528827495114101
86,2023-04-17,56573,-0.0020107848183731326,-0.4646722636778472
87,2023-04-17,60206,0.0023611814307934755,0.5690447248212276
88,2023-04-17,15850,0.011399544389970793,0.4004089966977241
89,2023-04-17,13439,-0.030934828347863763,-0.6038478493503007
90,2023-04-17,89031,-0.0016876539508872343,-0.3797221389496277
