,timestamp,PERMNO,quantity,price
0,2022-01-03,14704,0.003724311903492796,132.74
1,2022-01-03,12681,-0.01052747944889374,48.03
2,2022-01-04,16523,-0.0065839208688655,108.78
3,2022-01-04,90396,0.0051845284597152146,54.74
4,2022-01-05,13169,0.057563246391325255,6.32
5,2022-01-05,77857,-0.02085902566579752,30.5
6,2022-01-06,13210,0.0007255806864324254,579.45
7,2022-01-06,90396,-0.010740590645788197,53.96
8,2022-01-07,13169,-0.057563246391325255,6.08
9,2022-01-07,77857,0.02085902566579752,30.7
10,2022-01-07,88873,-0.0028978625698868696,150.06
11,2022-01-07,91461,0.030697813295099203,18.41
12,2022-01-10,90319,-0.00016098015936102171,2701.56
13,2022-01-10,15336,0.0032464091496331258,174.07
14,2022-01-10,57904,-0.008470458427004002,62.6
15,2022-01-10,23026,0.01138234316621152,41.27
16,2022-01-11,14542,-0.00015748488323588127,2763.61
17,2022-01-11,15336,0.0032647736969795144,172.99
18,2022-01-11,79782,0.005986120597241812,76.32
19,2022-01-11,77129,-0.02159599507031829,25.15
20,2022-01-11,90319,-0.00021734061579597178,2760.14
21,2022-01-11,13210,0.0007310338973852708,547.32
22,2022-01-12,13169,-0.04087637271833434,8.9
23,2022-01-12,77857,0.020404114265773713,31.18
24,2022-01-12,86979,-0.016640553705751834,35.4
25,2022-01-12,14037,0.005486307060298866,74.9
26,2022-01-18,90319,0.00016098015936102171,2723.5
27,2022-01-18,15336,-0.0032464091496331258,162.79
28,2022-01-18,14542,0.00015748488323588127,2732.0
29,2022-01-18,15336,-0.0032647736969795144,162.79
30,2022-01-18,45356,0.0038969024242341698,75.97
31,2022-01-18,13922,-0.010878570898329937,64.71
32,2022-01-19,13210,0.0007668024790234086,505.0
33,2022-01-19,90601,-0.0033264467080678494,184.21
34,2022-01-19,89781,0.0021087761389830175,279.17
35,2022-01-19,27334,-0.0017615014145364294,233.49
36,2022-01-21,13210,-0.0007255806864324254,479.67
37,2022-01-21,90396,0.010740590645788197,50.0
38,2022-01-21,16523,0.0065839208688655,100.38
39,2022-01-21,90396,-0.0051845284597152146,50.0
40,2022-01-24,92585,0.008140165883766717,97.87
41,2022-01-24,90396,-0.0040325657468415575,50.42
42,2022-01-24,16523,0.007360728798717258,97.3
43,2022-01-24,90396,-0.005628740338849878,50.42
44,2022-01-24,90319,0.00021734061579597178,2519.56
45,2022-01-24,13210,-0.0007310338973852708,447.84
46,2022-01-25,79547,-0.005520074700786908,87.24
47,2022-01-25,20191,0.01015531210780314,51.05
48,2022-01-26,86979,0.016640553705751834,31.13
49,2022-01-26,14037,-0.005486307060298866,71.43
50,2022-01-31,14704,-0.003724311903492796,114.01
51,2022-01-31,12681,0.01052747944889374,41.66
52,2022-01-31,13210,-0.0007668024790234086,453.88
53,2022-01-31,88873,0.0028978625698868696,145.38
54,2022-01-31,91461,-0.030697813295099203,18.6
55,2022-01-31,57904,0.008470458427004002,61.93
56,2022-01-31,23026,-0.01138234316621152,41.4
57,2022-01-31,79782,-0.005986120597241812,70.52
58,2022-01-31,77129,0.02159599507031829,23.94
59,2022-01-31,13169,0.04087637271833434,8.72
60,2022-01-31,77857,-0.020404114265773713,30.66
61,2022-01-31,45356,-0.0038969024242341698,72.03
62,2022-01-31,13922,0.010878570898329937,62.88
63,2022-01-31,90601,0.0033264467080678494,175.34
64,2022-01-31,89781,-0.0021087761389830175,284.83
65,2022-01-31,27334,0.0017615014145364294,218.07
66,2022-01-31,92585,-0.008140165883766717,99.0
67,2022-01-31,90396,0.009661306085691435,51.17
68,2022-01-31,16523,-0.007360728798717258,99.31
69,2022-01-31,79547,0.005520074700786908,88.32
70,2022-01-31,20191,-0.01015531210780314,51.94
