,timestamp,PERMNO,quantity,price
0,2024-05-01,17987,0.0018976937002072112,92.13
1,2024-05-01,84403,-0.005105274264678028,161.63
2,2024-05-01,89258,0.004602744265202347,109.65
3,2024-05-01,84403,-0.003064462607935177,161.63
4,2024-05-01,86964,0.00414173864937269,164.55
5,2024-05-01,14326,-0.0026686517952549337,119.34
6,2024-05-01,48486,0.0005309584034703089,883.08
7,2024-05-01,16692,-0.005699949056272156,93.18
8,2024-05-03,18576,0.007052864997145891,69.845
9,2024-05-03,11990,-0.00509481518500196,99.59
10,2024-05-03,90720,-0.0021235843172271542,196.84
11,2024-05-03,34032,0.008255229262368895,70.5
12,2024-05-03,14714,-0.001167543134727672,271.9
13,2024-05-03,83639,0.004572859585069986,149.26
14,2024-05-06,90720,-0.00250207138981649,198.2
15,2024-05-06,13405,0.01213211673979234,41.55
16,2024-05-06,48486,-0.0005309584034703089,915.28
17,2024-05-06,16692,0.005699949056272156,88.07
18,2024-05-07,17987,-0.0018976937002072112,95.9
19,2024-05-07,84403,0.005105274264678028,173.08
20,2024-05-08,90720,0.00250207138981649,162.01
21,2024-05-08,13405,-0.01213211673979234,41.59
22,2024-05-08,90720,0.0021235843172271542,162.01
23,2024-05-08,34032,-0.008255229262368895,70.64
24,2024-05-08,90720,0.0025801267637984883,162.01
25,2024-05-08,34032,-0.008238868388972354,70.64
26,2024-05-09,79785,-8.50748494683668e-05,7568.99
27,2024-05-09,90720,0.0021834027172088935,163.08
28,2024-05-09,89258,-0.004602744265202347,116.6
29,2024-05-09,84403,0.003064462607935177,178.52
30,2024-05-10,90720,0.0013026666142209565,168.29
31,2024-05-10,12315,-0.0100446961982858,77.73
32,2024-05-13,90720,-0.0013026666142209565,167.52
33,2024-05-13,12315,0.0100446961982858,77.93
34,2024-05-13,18576,-0.007052864997145891,67.0
35,2024-05-13,11990,0.00509481518500196,104.23
36,2024-05-13,14714,0.001167543134727672,312.07
37,2024-05-13,83639,-0.004572859585069986,150.62
38,2024-05-13,89258,0.004241100072936448,119.0
39,2024-05-13,84403,-0.0027782650399403334,178.28
40,2024-05-14,18576,0.007480749517473876,65.85
41,2024-05-14,11990,-0.005073926442743452,100.0
42,2024-05-15,18576,-0.007480749517473876,66.0
43,2024-05-15,11990,0.005073926442743452,103.0
44,2024-05-21,89258,-0.004241100072936448,117.7
45,2024-05-21,84403,0.0027782650399403334,180.07
46,2024-05-21,86964,-0.00414173864937269,174.28
47,2024-05-21,14326,0.0026686517952549337,166.45
48,2024-05-24,90720,0.0013037512013514406,168.15
49,2024-05-24,12315,-0.010096653762999551,77.33
50,2024-05-24,90720,0.0015998621574073223,168.15
51,2024-05-24,14439,-0.013302696601127546,54.95
52,2024-05-28,90720,0.0014443266022716623,171.69
53,2024-05-28,88402,-0.008475414917795316,88.73
54,2024-05-29,90720,-0.0013037512013514406,159.73
55,2024-05-29,12315,0.010096653762999551,76.39
56,2024-05-29,90720,-0.0014443266022716623,159.73
57,2024-05-29,88402,0.008475414917795316,87.5
58,2024-05-29,90776,-0.007236738391727074,61.69
59,2024-05-29,89395,0.0071557084877760715,77.36
60,2024-05-29,90720,-0.0015998621574073223,159.73
61,2024-05-29,14439,0.013302696601127546,54.28
62,2024-05-30,90720,0.0031466405422692152,157.6
63,2024-05-30,13405,-0.012016435054549982,41.95
64,2024-05-31,90720,-0.007910170023276597,160.23
65,2024-05-31,34032,0.008238868388972354,68.57
66,2024-05-31,79785,8.50748494683668e-05,7460.44
67,2024-05-31,90776,0.007236738391727074,62.41
68,2024-05-31,89395,-0.0071557084877760715,78.62
69,2024-05-31,13405,0.012016435054549982,42.8
