,timestamp,PERMNO,quantity,price
0,2023-10-02,20189,-0.003100088353070442,78.58
1,2023-10-02,16523,0.00806735342593563,93.76
2,2023-10-02,86755,-0.0012139366375498375,358.54
3,2023-10-02,70578,0.0033415487721015404,169.01
4,2023-10-03,70578,0.004741911390850296,165.81
5,2023-10-03,90720,-0.001761381724623918,121.35
6,2023-10-03,70578,0.003532643198616786,165.81
7,2023-10-03,19988,-0.0028067784486574335,147.59
8,2023-10-03,84769,0.008381296693559175,82.35
9,2023-10-03,19285,-0.005711655923403427,54.24
10,2023-10-03,70578,0.0035954448388742974,165.81
11,2023-10-03,90850,-0.00634767826573802,63.62
12,2023-10-03,70578,0.003158352050159384,165.81
13,2023-10-03,12314,-0.006939301377667142,68.64
14,2023-10-06,11403,-0.0026684250291569714,232.88
15,2023-10-06,14970,0.0008243737979006695,459.23
16,2023-10-09,77605,-0.01032674245386594,51.83
17,2023-10-09,23393,0.005409275356332966,85.92
18,2023-10-11,77605,0.01032674245386594,53.56
19,2023-10-11,23393,-0.005409275356332966,88.1
20,2023-10-12,89617,-0.0007309123711788589,754.46
21,2023-10-12,16084,0.011951927856125715,37.53
22,2023-10-12,11403,0.0026684250291569714,254.36
23,2023-10-12,14970,-0.0008243737979006695,457.05
24,2023-10-18,11403,-0.0024974793858615688,248.82
25,2023-10-18,14970,0.0008260106022209907,458.32
26,2023-10-19,70578,-0.003532643198616786,161.73
27,2023-10-19,19988,0.0028067784486574335,150.06
28,2023-10-19,86755,0.0012139366375498375,364.81
29,2023-10-19,70578,-0.0033415487721015404,161.73
30,2023-10-19,11403,0.0024974793858615688,248.6
31,2023-10-19,14970,-0.0008260106022209907,451.98
32,2023-10-20,70578,0.0046308927077589965,161.04
33,2023-10-20,14970,-0.0005720995462252277,444.4
34,2023-10-20,89617,0.0007309123711788589,706.26
35,2023-10-20,16084,-0.011951927856125715,37.64
36,2023-10-20,70578,-0.003158352050159384,161.04
37,2023-10-20,12314,0.006939301377667142,68.96
38,2023-10-23,70578,0.0036751635635754133,159.38
39,2023-10-23,19988,-0.002851210897084112,145.29
40,2023-10-23,70578,0.003285772075774423,159.38
41,2023-10-23,12314,-0.007035652091035046,67.7
42,2023-10-23,86755,-0.00123208073947551,353.26
43,2023-10-23,70578,0.0035434506084382066,159.38
44,2023-10-24,70578,-0.0036751635635754133,160.19
45,2023-10-24,19988,0.002851210897084112,147.08
46,2023-10-24,86755,0.00123208073947551,357.51
47,2023-10-24,70578,-0.0035434506084382066,160.19
48,2023-10-24,16048,0.008222743661867486,58.27
49,2023-10-24,23393,-0.005721857924013858,91.03
50,2023-10-25,11403,-0.00262159475527369,237.04
51,2023-10-25,14970,0.0008824025807284443,429.03
52,2023-10-26,70578,0.0036700975486381538,159.6
53,2023-10-26,19988,-0.0028841636930818813,143.63
54,2023-10-26,86755,-0.0012466912294543959,349.12
55,2023-10-26,70578,0.0035385661527122894,159.6
56,2023-10-27,85058,-0.009672985877094092,54.14
57,2023-10-27,18062,0.0548106495528338,8.69
58,2023-10-27,84769,-0.008381296693559175,79.79
59,2023-10-27,19285,0.005711655923403427,46.11
60,2023-10-31,20189,0.003100088353070442,73.8
61,2023-10-31,16523,-0.00806735342593563,91.11
62,2023-10-31,70578,-0.023462684714608457,160.18
63,2023-10-31,90720,0.001761381724623918,108.34
64,2023-10-31,90850,0.00634767826573802,61.22
65,2023-10-31,14970,-0.00031030303450321664,420.0
66,2023-10-31,12314,0.007035652091035046,67.16
67,2023-10-31,16048,-0.008222743661867486,58.63
68,2023-10-31,23393,0.005721857924013858,91.13
69,2023-10-31,11403,0.00262159475527369,235.15
70,2023-10-31,19988,0.0028841636930818813,143.66
71,2023-10-31,86755,0.0012466912294543959,349.23
72,2023-10-31,85058,0.009672985877094092,54.03
73,2023-10-31,18062,-0.0548106495528338,8.85
