,timestamp,PERMNO,quantity,price
0,2022-07-01,83621,0.002684934244900109,239.0
1,2022-07-01,80069,-0.010121489137538813,35.4
2,2022-07-01,48506,0.00259974883761277,271.46
3,2022-07-01,80069,-0.008312773461628177,35.4
4,2022-07-01,76795,0.0019178596851908585,292.23
5,2022-07-01,80069,-0.012416493338889133,35.4
6,2022-07-01,45356,0.011481665784181447,47.88
7,2022-07-01,84381,-0.0022555748033934084,199.62
8,2022-07-05,91706,0.009068360255426604,110.03
9,2022-07-05,18908,-4.7317786488337945e-05,46.67
10,2022-07-05,85035,0.0008420148271477089,91.09
11,2022-07-05,15073,-0.019092242956888238,48.36
12,2022-07-05,76185,0.00200955125010961,328.84
13,2022-07-05,80069,-0.00944788765777036,35.9
14,2022-07-06,12508,0.01648949194915517,50.49
15,2022-07-06,83779,-0.003262138154824772,51.33
16,2022-07-06,93269,0.011594979817014366,25.77
17,2022-07-06,80069,-0.017878566295653743,39.22
18,2022-07-06,13608,0.014775113479613201,55.86
19,2022-07-06,83779,-0.0034027305869629185,51.33
20,2022-07-06,91090,0.00784897207843415,53.06
21,2022-07-06,80069,-0.014878468677161751,39.22
22,2022-07-07,76795,-0.0019178596851908585,295.35
23,2022-07-07,80069,0.012416493338889133,40.0
24,2022-07-08,85035,-0.0008420148271477089,99.69
25,2022-07-08,15073,0.019092242956888238,48.24
26,2022-07-08,70578,0.004218897724602428,158.27
27,2022-07-08,80069,-0.008020155856316043,41.43
28,2022-07-12,88446,0.001254950055118294,190.19
29,2022-07-12,14039,-0.018980828945825274,40.11
30,2022-07-13,91706,-0.009068360255426604,110.0
31,2022-07-13,18908,4.7317786488337945e-05,45.98
32,2022-07-13,83621,-0.002684934244900109,233.53
33,2022-07-13,80069,0.010121489137538813,40.34
34,2022-07-13,48506,-0.00259974883761277,270.98
35,2022-07-13,80069,0.008312773461628177,40.34
36,2022-07-13,76185,-0.00200955125010961,316.9
37,2022-07-13,80069,0.00944788765777036,40.34
38,2022-07-14,12448,0.004353155172573602,154.16
39,2022-07-14,80069,-0.007797951602561724,42.18
40,2022-07-15,91706,0.00907000889832369,110.01
41,2022-07-15,18908,-6.519991424300951e-05,33.87
42,2022-07-18,76185,0.0019371525022309503,341.13
43,2022-07-18,80069,-0.007862289450949371,43.14
44,2022-07-18,45356,-0.011481665784181447,47.16
45,2022-07-18,84381,0.0022555748033934084,207.14
46,2022-07-18,80320,-0.007369272678366624,116.07
47,2022-07-18,93269,0.005238990228974507,27.61
48,2022-07-19,48506,0.002482073011846666,284.33
49,2022-07-19,80069,-0.006993160183974274,42.08
50,2022-07-20,80320,-0.005077004788695758,121.74
51,2022-07-20,15336,0.002934727501338393,130.14
52,2022-07-21,83621,0.002496981534422063,256.99
53,2022-07-21,80069,-0.008132108839511439,44.06
54,2022-07-21,92680,-0.02734142553568846,12.06
55,2022-07-21,91701,0.013062997623067571,51.31
56,2022-07-21,45356,0.011169080815656394,49.22
57,2022-07-21,84381,-0.0020872327195132216,215.72
58,2022-07-22,76795,0.00169347676628894,330.95
59,2022-07-22,80069,-0.009846412728420146,44.64
60,2022-07-25,88446,-0.001254950055118294,201.67
61,2022-07-25,14039,0.018980828945825274,42.54
62,2022-07-27,88446,0.0011977064983086528,199.28
63,2022-07-27,14039,-0.017883980479611268,42.57
64,2022-07-28,45356,-0.011169080815656394,52.11
65,2022-07-28,84381,0.0020872327195132216,243.07
66,2022-07-28,86755,0.002089080456271978,306.59
67,2022-07-28,84381,-0.0014790341173800726,243.07
68,2022-07-29,80069,0.08140911363454849,43.34
69,2022-07-29,12508,-0.01648949194915517,52.9
70,2022-07-29,83779,0.00666486874178769,40.31
71,2022-07-29,93269,-0.016833970045988873,32.13
72,2022-07-29,13608,-0.014775113479613201,58.63
73,2022-07-29,91090,-0.00784897207843415,67.0
74,2022-07-29,70578,-0.004218897724602428,163.99
75,2022-07-29,12448,-0.004353155172573602,159.89
76,2022-07-29,91706,-0.00907000889832369,110.11
77,2022-07-29,18908,6.519991424300951e-05,39.66
78,2022-07-29,76185,-0.0019371525022309503,398.16
79,2022-07-29,80320,0.012446277467062382,125.33
80,2022-07-29,48506,-0.002482073011846666,305.32
81,2022-07-29,15336,-0.002934727501338393,131.85
82,2022-07-29,83621,-0.002496981534422063,275.93
83,2022-07-29,92680,0.02734142553568846,12.56
84,2022-07-29,91701,-0.013062997623067571,52.43
85,2022-07-29,76795,-0.00169347676628894,343.32
86,2022-07-29,88446,-0.0011977064983086528,213.33
87,2022-07-29,14039,0.017883980479611268,43.58
88,2022-07-29,86755,-0.002089080456271978,311.385
89,2022-07-29,84381,0.0014790341173800726,247.0
