,timestamp,PERMNO,quantity,price
0,2020-01-03,91874,-0.020467778980124793,37.74
1,2020-01-03,32986,0.002067472481283756,110.06
2,2020-01-03,12449,0.0018124521043813668,284.17
3,2020-01-03,77357,-0.003436963043925917,141.1
4,2020-01-08,91457,-0.0026321618847028804,129.39
5,2020-01-08,85082,0.005069377104384182,130.08
6,2020-01-08,34833,-0.00757228298132565,45.54
7,2020-01-08,12542,0.03216289803782179,20.37
8,2020-01-08,22509,0.003341090842253291,128.41
9,2020-01-08,88402,-0.009110747166846256,62.67
10,2020-01-10,91556,-0.005458295256253559,122.1
11,2020-01-10,87445,0.0009074989095375752,367.54
12,2020-01-10,85592,0.004818689720721459,89.07
13,2020-01-10,79323,-0.00500876892396753,113.96
14,2020-01-10,91556,-0.006130559771080681,122.1
15,2020-01-10,93246,0.002528747505541522,99.44
16,2020-01-10,60097,-0.004855250299185143,118.71
17,2020-01-10,12994,0.004184031970209696,101.25
18,2020-01-13,14702,-0.006599041150171589,61.48
19,2020-01-13,65307,0.008106546857010651,73.31
20,2020-01-15,93144,0.011378371183470034,81.21
21,2020-01-15,12366,-0.000966320775860561,78.61
22,2020-01-16,91556,0.005458295256253559,118.39
23,2020-01-16,87445,-0.0009074989095375752,376.7
24,2020-01-17,22509,0.004167029110409084,127.54
25,2020-01-17,43350,-0.00274479851938152,170.7
26,2020-01-17,89003,-0.0007340173077556692,147.31
27,2020-01-17,93148,0.016723643547618836,53.33
28,2020-01-21,16581,0.01677948334121488,30.53
29,2020-01-21,12541,-0.005447585988972519,89.53
30,2020-01-22,22509,-0.003341090842253291,126.18
31,2020-01-22,88402,0.009110747166846256,63.66
32,2020-01-22,82276,0.007985549340542391,45.29
33,2020-01-22,58819,-0.011089896983440498,57.56
34,2020-01-23,34833,0.00757228298132565,42.62
35,2020-01-23,12542,-0.03216289803782179,21.16
36,2020-01-24,91457,0.0026321618847028804,129.48
37,2020-01-24,85082,-0.005069377104384182,137.77
38,2020-01-27,22509,0.0034761746479804335,123.42
39,2020-01-27,88402,-0.009195853196106536,62.09
40,2020-01-27,82276,-0.007985549340542391,44.2
41,2020-01-27,58819,0.011089896983440498,59.01
42,2020-01-27,91556,0.006130559771080681,114.07
43,2020-01-27,93246,-0.002528747505541522,104.76
44,2020-01-27,60097,0.004855250299185143,118.5
45,2020-01-27,12994,-0.004184031970209696,111.01
46,2020-01-28,93144,-0.011378371183470034,81.53
47,2020-01-28,12366,0.000966320775860561,77.86
48,2020-01-29,91556,0.005808924002340796,114.73
49,2020-01-29,87445,-0.0008743371846792503,381.48
50,2020-01-30,79785,0.0001152420835652804,3916.54
51,2020-01-30,82515,-0.0024431124817795645,224.57
52,2020-01-31,91874,0.020467778980124793,38.21
53,2020-01-31,32986,-0.002067472481283756,116.97
54,2020-01-31,12449,-0.0018124521043813668,320.87
55,2020-01-31,77357,0.003436963043925917,150.22
56,2020-01-31,22509,-0.007643203758389517,122.26
57,2020-01-31,85592,-0.004818689720721459,95.87
58,2020-01-31,79323,0.00500876892396753,119.21
59,2020-01-31,14702,0.006599041150171589,59.82
60,2020-01-31,65307,-0.008106546857010651,71.38
61,2020-01-31,43350,0.00274479851938152,163.95
62,2020-01-31,89003,0.0007340173077556692,147.33
63,2020-01-31,93148,-0.016723643547618836,53.52
64,2020-01-31,16581,-0.01677948334121488,31.51
65,2020-01-31,12541,0.005447585988972519,88.64
66,2020-01-31,88402,0.009195853196106536,62.09
67,2020-01-31,91556,-0.005808924002340796,113.84
68,2020-01-31,87445,0.0008743371846792503,372.67
69,2020-01-31,79785,-0.0001152420835652804,3896.0
70,2020-01-31,82515,0.0024431124817795645,224.02
