,timestamp,PERMNO,quantity,price
0,2024-12-04,85246,-0.001572767191889808,276.17
1,2024-12-04,77857,0.014276852211403122,39.62
2,2024-12-05,38156,0.010161032522794036,56.34
3,2024-12-05,79145,-0.0016965374113721587,252.0
4,2024-12-06,25582,0.0030077060098431586,238.29
5,2024-12-06,22293,-0.005697782279052166,49.72
6,2024-12-10,45356,-0.007814325847028911,83.5
7,2024-12-10,19880,0.0026090832027410925,133.19
8,2024-12-11,91233,-0.0011233942771658276,529.19
9,2024-12-11,59459,0.001655011764209516,245.02
10,2024-12-12,52708,0.004267457288097973,156.11
11,2024-12-12,77496,-0.0025382650958484187,131.51
12,2024-12-12,34746,0.011020565431234057,45.87
13,2024-12-12,76892,-0.0041930523502865585,117.93
14,2024-12-13,25582,-0.0030077060098431586,223.85
15,2024-12-13,22293,0.005697782279052166,48.75
16,2024-12-13,10693,0.0037546872298393464,98.4
17,2024-12-13,20923,-0.020498659836924844,30.76
18,2024-12-16,66093,-0.028558101108612302,23.71
19,2024-12-16,11533,0.00014924101940569452,2163.53
20,2024-12-17,22517,0.016032600766732148,32.16
21,2024-12-17,59396,-0.013042314468010073,37.14
22,2024-12-18,71175,-0.006766104912246308,73.25
23,2024-12-18,29612,0.0019771964530692194,255.1
24,2024-12-18,87212,0.0196805016976275,30.82
25,2024-12-18,16309,-0.0029217803184250733,134.66
26,2024-12-19,91703,0.017313178060103022,51.55
27,2024-12-19,23209,-0.011094496491402409,9.69
28,2024-12-19,93142,-0.006272914782182629,80.48
29,2024-12-19,91702,0.009620280130754654,51.47
30,2024-12-20,52708,-0.004267457288097973,137.89
31,2024-12-20,77496,0.0025382650958484187,116.82
32,2024-12-20,10693,-0.0037546872298393464,93.97
33,2024-12-20,20923,0.020498659836924844,30.9
34,2024-12-24,71175,0.006766104912246308,73.04
35,2024-12-24,29612,-0.0019771964530692194,241.0
36,2024-12-26,91233,0.0011233942771658276,533.63
37,2024-12-26,59459,-0.001655011764209516,241.99
38,2024-12-26,93144,0.011511890812092062,77.63
39,2024-12-26,23209,-0.01096205322240137,9.7
40,2024-12-26,71175,-0.006771651657631399,73.19
41,2024-12-26,29612,0.002090619311854256,241.26
42,2024-12-26,93142,0.006272914782182629,79.97
43,2024-12-26,91702,-0.009620280130754654,51.36
44,2024-12-27,71175,0.006771651657631399,73.32
45,2024-12-27,29612,-0.002090619311854256,242.65
46,2024-12-30,87212,-0.0196805016976275,30.43
47,2024-12-30,16309,0.0029217803184250733,119.65
48,2024-12-31,85246,0.001572767191889808,254.42
49,2024-12-31,77857,-0.014276852211403122,37.75
50,2024-12-31,38156,-0.010161032522794036,54.29
51,2024-12-31,79145,0.0016965374113721587,231.94
52,2024-12-31,45356,0.007814325847028911,79.61
53,2024-12-31,19880,-0.0026090832027410925,136.82
54,2024-12-31,34746,-0.011020565431234057,42.63
55,2024-12-31,76892,0.0041930523502865585,107.66
56,2024-12-31,66093,0.028558101108612302,22.62
57,2024-12-31,11533,-0.00014924101940569452,2012.67
58,2024-12-31,22517,-0.016032600766732148,32.45
59,2024-12-31,59396,0.013042314468010073,36.29
60,2024-12-31,91703,-0.017313178060103022,51.91
61,2024-12-31,23209,0.022056549713803778,9.53
62,2024-12-31,93144,-0.011511890812092062,78.07
