,timestamp,PERMNO,quantity,price
0,2023-05-01,45356,0.00787328032225828,59.84
1,2023-05-01,57904,-0.0075714088119694265,69.85
2,2023-05-02,79698,-0.0013421992313975846,313.49
3,2023-05-02,75591,0.0028058223355414227,206.44
4,2023-05-02,93144,-0.009168364966752822,76.08
5,2023-05-02,91701,0.006016924474427001,50.27
6,2023-05-03,23931,0.006933077020725325,69.28
7,2023-05-03,24985,-0.005805791799845262,89.51
8,2023-05-05,81677,-0.004788223872057692,98.55
9,2023-05-05,23579,0.008015184965984433,65.89
10,2023-05-05,92596,-0.009829826112907171,64.87
11,2023-05-05,91090,0.003243860161644689,111.7
12,2023-05-08,80381,0.0027138216855976823,178.58
13,2023-05-08,16581,-0.01504717440542966,34.25
14,2023-05-09,45356,-0.00787328032225828,62.88
15,2023-05-09,57904,0.0075714088119694265,67.53
16,2023-05-11,93144,-0.008990566472370199,76.55
17,2023-05-11,93142,0.00388162520592706,80.32
18,2023-05-15,81677,0.004788223872057692,98.02
19,2023-05-15,23579,-0.008015184965984433,63.52
20,2023-05-16,84381,0.0015213307173785446,271.42
21,2023-05-16,32678,-0.003289150185943837,178.49
22,2023-05-16,81677,-0.004835821506366935,97.58
23,2023-05-16,23579,0.00826997396505973,63.86
24,2023-05-16,23931,-0.006933077020725325,68.0
25,2023-05-16,24985,0.005805791799845262,85.25
26,2023-05-16,79686,-0.0010276141351207393,484.33
27,2023-05-16,92596,0.008183376440810889,61.38
28,2023-05-17,79698,0.0013421992313975846,321.82
29,2023-05-17,75591,-0.0028058223355414227,203.62
30,2023-05-17,90505,0.0069978637686956184,59.12
31,2023-05-17,77661,-0.0052281638487133505,112.14
32,2023-05-17,79698,-0.0016016221016067784,321.82
33,2023-05-17,80128,0.0017004104827206602,284.97
34,2023-05-18,81655,-0.004908837132810036,159.0
35,2023-05-18,89031,0.0010893587566787653,201.49
36,2023-05-23,79094,-0.006733740464120962,84.07
37,2023-05-23,13527,0.0023463900020622474,184.92
38,2023-05-24,84381,-0.0015213307173785446,277.0
39,2023-05-24,32678,0.003289150185943837,163.0
40,2023-05-25,79698,0.0016016221016067784,332.41
41,2023-05-25,80128,-0.0017004104827206602,270.37
42,2023-05-26,79094,0.006733740464120962,88.99
43,2023-05-26,13527,-0.0023463900020622474,177.84
44,2023-05-26,12591,-0.00632193633147666,64.74
45,2023-05-26,81677,0.00625032104433606,94.51
46,2023-05-30,84381,-0.0014340473130196728,287.94
47,2023-05-30,32678,0.003644877486118554,161.07
48,2023-05-30,84769,0.006399979003819115,77.28
49,2023-05-30,16087,-0.007446730846984806,67.87
50,2023-05-31,93144,0.01815893143912302,75.89
51,2023-05-31,91701,-0.006016924474427001,49.86
52,2023-05-31,92596,0.0016464496720962826,60.11
53,2023-05-31,91090,-0.003243860161644689,112.94
54,2023-05-31,80381,-0.0027138216855976823,173.2
55,2023-05-31,16581,0.01504717440542966,33.74
56,2023-05-31,93142,-0.00388162520592706,79.13
57,2023-05-31,81677,-0.0014144995379691246,93.72
58,2023-05-31,23579,-0.00826997396505973,62.75
59,2023-05-31,79686,0.0010276141351207393,484.99
60,2023-05-31,90505,-0.0069978637686956184,54.97
61,2023-05-31,77661,0.0052281638487133505,107.0
62,2023-05-31,81655,0.004908837132810036,160.14
63,2023-05-31,89031,-0.0010893587566787653,192.47
64,2023-05-31,12591,0.00632193633147666,67.25
65,2023-05-31,84381,0.0014340473130196728,284.37
66,2023-05-31,32678,-0.003644877486118554,158.84
67,2023-05-31,84769,-0.006399979003819115,76.17
68,2023-05-31,16087,0.007446730846984806,66.95
