,timestamp,PERMNO,quantity,price
0,2020-12-01,22509,-0.0035406189261565405,149.16
1,2020-12-01,90558,0.018725447657717876,25.2
2,2020-12-01,15707,-0.0608795080110736,11.14
3,2020-12-01,16538,0.037073995478875583,8.68
4,2020-12-04,40539,-0.010543982532608779,66.03
5,2020-12-04,16496,0.006562558508788989,46.29
6,2020-12-15,60206,0.0030870512544338385,177.01
7,2020-12-15,93101,-0.0028623063072867995,158.46
8,2020-12-16,65947,-0.005880166011801656,66.0
9,2020-12-16,22517,0.021846092224958612,28.01
10,2020-12-21,40539,0.010543982532608779,66.42
11,2020-12-21,16496,-0.006562558508788989,42.39
12,2020-12-23,59176,0.00428734621394155,115.78
13,2020-12-23,69649,-0.005337124367844926,94.36
14,2020-12-24,60206,-0.0030870512544338385,169.45
15,2020-12-24,93101,0.0028623063072867995,162.87
16,2020-12-24,40539,-0.010414647219568552,66.85
17,2020-12-24,16496,0.007184977137460792,42.28
18,2020-12-28,60206,0.003199478555813184,170.79
19,2020-12-28,93101,-0.0028110384719719013,161.35
20,2020-12-29,40539,0.010414647219568552,68.65
21,2020-12-29,16496,-0.007184977137460792,42.51
22,2020-12-30,18428,0.006967794258910229,54.35
23,2020-12-30,92490,-0.009005658530630949,68.99
24,2020-12-31,22509,0.0035406189261565405,143.04
25,2020-12-31,90558,-0.018725447657717876,25.32
26,2020-12-31,15707,0.0608795080110736,11.67
27,2020-12-31,16538,-0.037073995478875583,9.53
28,2020-12-31,65947,0.005880166011801656,63.55
29,2020-12-31,22517,-0.021846092224958612,27.56
30,2020-12-31,59176,-0.00428734621394155,119.71
31,2020-12-31,69649,0.005337124367844926,94.37
32,2020-12-31,60206,-0.003199478555813184,170.36
33,2020-12-31,93101,0.0028110384719719013,160.98
34,2020-12-31,18428,-0.006967794258910229,55.47
35,2020-12-31,92490,0.009005658530630949,68.78
