,timestamp,capital
0,2021-05-03,20.0
1,2021-05-04,20.0
2,2021-05-05,20.0
3,2021-05-06,19.95296425214778
4,2021-05-07,19.977404144640694
5,2021-05-10,19.95383100843013
6,2021-05-11,19.984528057773947
7,2021-05-12,19.98915754056675
8,2021-05-13,19.99872511489683
9,2021-05-14,19.986512706712023
10,2021-05-17,19.974334409998487
11,2021-05-18,19.977955130744245
12,2021-05-19,19.934368379874954
13,2021-05-20,19.912021962843202
14,2021-05-21,19.93965811897577
15,2021-05-24,19.925364735482244
16,2021-05-25,19.92505683918207
17,2021-05-26,19.90904010304761
18,2021-05-27,19.94477960148574
19,2021-05-28,19.923763597073755
