,timestamp,capital
0,2022-01-03,20.0
1,2022-01-04,20.002212840828168
2,2022-01-05,20.011953685876616
3,2022-01-06,20.012124830658237
4,2022-01-07,20.0066000575129
5,2022-01-10,20.013971451061103
6,2022-01-11,19.996104708657118
7,2022-01-12,19.967926873991825
8,2022-01-13,19.96013184713923
9,2022-01-14,19.96649347632995
10,2022-01-18,19.927562326148674
11,2022-01-19,19.903368660099773
12,2022-01-20,19.946530155069063
13,2022-01-21,19.934782043280787
14,2022-01-24,19.958632331187964
15,2022-01-25,19.97424059540955
16,2022-01-26,19.975291876889123
17,2022-01-27,19.968413600920194
18,2022-01-28,20.00379521507574
19,2022-01-31,20.01178093268682
