,timestamp,capital
0,2021-06-01,20.0
1,2021-06-02,20.0
2,2021-06-03,20.0
3,2021-06-04,20.004030521144383
4,2021-06-07,20.002055457709385
5,2021-06-08,20.00691091379617
6,2021-06-09,20.00734716285276
7,2021-06-10,20.00974193505084
8,2021-06-11,20.005494262152112
9,2021-06-14,20.01463730552844
10,2021-06-15,20.00926960742905
11,2021-06-16,20.007061793897023
12,2021-06-17,19.990002533540107
13,2021-06-18,19.976785092405173
14,2021-06-21,19.989869338350204
15,2021-06-22,19.99558774794738
16,2021-06-23,19.974379648559996
17,2021-06-24,19.964616630406038
18,2021-06-25,19.991650484709144
19,2021-06-28,19.9877127027989
20,2021-06-29,19.97934511445125
21,2021-06-30,19.940408753070948
