,timestamp,capital
0,2022-06-01,20.0
1,2022-06-02,19.996921064130902
2,2022-06-03,20.021899161248992
3,2022-06-06,19.95456386817059
4,2022-06-07,19.898628726047512
5,2022-06-08,19.86048340241262
6,2022-06-09,19.850360503469947
7,2022-06-10,19.815503372732753
8,2022-06-13,19.82894619043066
9,2022-06-14,19.839366813545766
10,2022-06-15,19.832817289254187
11,2022-06-16,19.825659916606313
12,2022-06-17,19.79657293709915
13,2022-06-21,19.83766564346863
14,2022-06-22,19.814088715056247
15,2022-06-23,19.813530353975366
16,2022-06-24,19.78645118724401
17,2022-06-27,19.916726173853224
18,2022-06-28,19.883445843089667
19,2022-06-29,19.887138831117216
20,2022-06-30,19.877408935596996
