,timestamp,capital
0,2022-11-01,20.0
1,2022-11-02,19.999999999999996
2,2022-11-03,20.01906657591169
3,2022-11-04,19.856294698441676
4,2022-11-07,19.784713456630673
5,2022-11-08,19.791604387127524
6,2022-11-09,19.797774794777553
7,2022-11-10,19.869987447233697
8,2022-11-11,19.944210506292237
9,2022-11-14,20.050117976809013
10,2022-11-15,20.017643663844108
11,2022-11-16,20.018817319868443
12,2022-11-17,20.039982475658807
13,2022-11-18,19.94306768382044
14,2022-11-21,19.998040190162413
15,2022-11-22,20.036812526923228
16,2022-11-23,20.078440537679175
17,2022-11-25,20.10325961909603
18,2022-11-28,20.088073755523443
19,2022-11-29,20.05591769578145
20,2022-11-30,20.106121173552676
