,timestamp,capital
0,2020-02-03,19.999999999999996
1,2020-02-04,20.00839233407168
2,2020-02-05,19.9899398815265
3,2020-02-06,20.00333906499604
4,2020-02-07,19.970568939921193
5,2020-02-10,19.94361089998825
6,2020-02-11,19.965760634919405
7,2020-02-12,19.975622677987694
8,2020-02-13,19.986646192316144
9,2020-02-14,19.95043612095289
10,2020-02-18,19.918843219744236
11,2020-02-19,19.914349383465744
12,2020-02-20,19.93446185712318
13,2020-02-21,19.93935159678763
14,2020-02-24,19.97361187986464
15,2020-02-25,19.96967746636203
16,2020-02-26,19.97258281535074
17,2020-02-27,19.975939353649707
18,2020-02-28,20.078051289253683
