,timestamp,capital
0,2023-09-01,20.0
1,2023-09-05,19.986862406160636
2,2023-09-06,20.005686627121072
3,2023-09-07,19.994433789474197
4,2023-09-08,19.992380241401705
5,2023-09-11,19.997446329441082
6,2023-09-12,19.973706696686904
7,2023-09-13,19.97834986462098
8,2023-09-14,19.992073727448105
9,2023-09-15,20.00701100627051
10,2023-09-18,20.047429119314685
11,2023-09-19,20.000759445956486
12,2023-09-20,20.003321357032778
13,2023-09-21,19.993057083656254
14,2023-09-22,19.961618844782905
15,2023-09-25,19.984804077051074
16,2023-09-26,19.99970998055951
17,2023-09-27,19.993624118826414
18,2023-09-28,20.017041895106285
19,2023-09-29,20.02406184345127
