,timestamp,capital
0,2024-03-01,20.000000000000007
1,2024-03-04,19.94803277790377
2,2024-03-05,19.928454805055726
3,2024-03-06,19.942081365072003
4,2024-03-07,19.942967072275874
5,2024-03-08,19.93812107854471
6,2024-03-11,19.95304981836348
7,2024-03-12,19.986236707484426
8,2024-03-13,19.989849707470096
9,2024-03-14,19.999136016183197
10,2024-03-15,20.01009413041615
11,2024-03-18,19.98239337125596
12,2024-03-19,19.976563234155286
13,2024-03-20,19.993132425356762
14,2024-03-21,20.02903971980891
15,2024-03-22,20.012407663386373
16,2024-03-25,20.014449438086356
17,2024-03-26,20.018565964444036
18,2024-03-27,20.011285688027506
19,2024-03-28,20.016620727389114
