,timestamp,capital
0,2020-07-01,20.0
1,2020-07-02,19.999999999999996
2,2020-07-06,19.973588396655135
3,2020-07-07,19.96263939473283
4,2020-07-08,19.951205721569988
5,2020-07-09,19.945772787305415
6,2020-07-10,19.930410863620388
7,2020-07-13,19.994723895500023
8,2020-07-14,20.010362006007412
9,2020-07-15,19.950818104641463
10,2020-07-16,19.95416278996085
11,2020-07-17,19.965334972086826
12,2020-07-20,19.906873876394716
13,2020-07-21,19.965959570796404
14,2020-07-22,20.075204309681265
15,2020-07-23,20.065756983249695
16,2020-07-24,20.147142968352536
17,2020-07-27,20.158742159632478
18,2020-07-28,20.1164450037651
19,2020-07-29,20.148096567156095
20,2020-07-30,20.167735418966615
21,2020-07-31,20.188584042780587
