,timestamp,capital
0,2020-12-01,20.000000000000004
1,2020-12-02,20.003523196791352
2,2020-12-03,19.995788089371153
3,2020-12-04,20.012142383489625
4,2020-12-07,19.994405976359857
5,2020-12-08,19.996735315923942
6,2020-12-09,20.00483872196522
7,2020-12-10,19.99625582477004
8,2020-12-11,19.99601543084172
9,2020-12-14,19.991153080651404
10,2020-12-15,19.971282536551698
11,2020-12-16,19.95115853860696
12,2020-12-17,19.935165342235017
13,2020-12-18,19.91050885976648
14,2020-12-21,19.931232123892702
15,2020-12-22,19.94078145983586
16,2020-12-23,19.93529530868932
17,2020-12-24,19.94534374829628
18,2020-12-28,19.955652907996807
19,2020-12-29,19.949267412298124
20,2020-12-30,19.941583347957703
21,2020-12-31,19.971132559455768
