,timestamp,capital
0,2021-08-02,20.0
1,2021-08-03,20.0
2,2021-08-04,20.000000000000004
3,2021-08-05,19.990722534568825
4,2021-08-06,20.030115238369202
5,2021-08-09,20.03916142716448
6,2021-08-10,20.093657370468126
7,2021-08-11,20.069439674342362
8,2021-08-12,20.053115321785107
9,2021-08-13,20.059315707425952
10,2021-08-16,20.053013890551377
11,2021-08-17,20.04521631184635
12,2021-08-18,20.04664185002905
13,2021-08-19,20.055553168027053
14,2021-08-20,20.084045542340206
15,2021-08-23,20.077712031799052
16,2021-08-24,20.067556531684804
17,2021-08-25,20.088085274727188
18,2021-08-26,20.07672575456215
19,2021-08-27,20.078854354838263
20,2021-08-30,20.076091941807842
21,2021-08-31,20.08740558756437
