,timestamp,capital
0,2024-09-03,20.0
1,2024-09-04,19.98930896164295
2,2024-09-05,20.025130792177038
3,2024-09-06,20.060864136943227
4,2024-09-09,20.047732476097252
5,2024-09-10,20.044248944494164
6,2024-09-11,20.049869780528347
7,2024-09-12,20.07635690201835
8,2024-09-13,20.10580003952638
9,2024-09-16,20.10130118988081
10,2024-09-17,20.119990100051336
11,2024-09-18,20.147315745689337
12,2024-09-19,20.18271550155125
13,2024-09-20,20.20140677262457
14,2024-09-23,20.19112012579613
15,2024-09-24,20.208549827167587
16,2024-09-25,20.21177368746674
17,2024-09-26,20.20724877468599
18,2024-09-27,20.18829055414729
19,2024-09-30,20.177668868236825
