,timestamp,capital
0,2024-05-01,20.000000000000004
1,2024-05-02,19.982623895938318
2,2024-05-03,20.00437284243539
3,2024-05-06,20.034784126467187
4,2024-05-07,20.152201538921545
5,2024-05-08,20.13322854718687
6,2024-05-09,20.148807580144016
7,2024-05-10,20.118763147810697
8,2024-05-13,20.06072765483263
9,2024-05-14,20.07663127547419
10,2024-05-15,20.068693323125885
11,2024-05-16,20.05389932283611
12,2024-05-17,20.043837999497306
13,2024-05-20,20.00735267085939
14,2024-05-21,19.97251588968862
15,2024-05-22,19.972299431616705
16,2024-05-23,19.991016886605397
17,2024-05-24,19.993566965366643
18,2024-05-28,20.01715824133246
19,2024-05-29,19.972655752597873
20,2024-05-30,19.946048618999807
21,2024-05-31,19.948349817427932
