,timestamp,capital
0,2023-01-03,20.0
1,2023-01-04,19.98554511044906
2,2023-01-05,19.94740513690805
3,2023-01-06,19.916228020884084
4,2023-01-09,19.94904052907381
5,2023-01-10,19.95568758228467
6,2023-01-11,20.04571789659582
7,2023-01-12,20.084671505175006
8,2023-01-13,20.086311788221064
9,2023-01-17,20.106661921660216
10,2023-01-18,20.160509357954282
11,2023-01-19,20.182239945309888
12,2023-01-20,20.155697227737686
13,2023-01-23,20.11999274731225
14,2023-01-24,20.117937131187002
15,2023-01-25,20.11712699114277
16,2023-01-26,20.161343198129106
17,2023-01-27,20.124471900394568
18,2023-01-30,20.22098179754266
19,2023-01-31,20.194413537763328
