,timestamp,capital
0,2021-03-01,20.000000000000004
1,2021-03-02,19.998804046887614
2,2021-03-03,20.00358531663659
3,2021-03-04,19.987224965558678
4,2021-03-05,19.94948954860698
5,2021-03-08,19.91617559521986
6,2021-03-09,19.890743929337653
7,2021-03-10,20.067887585248638
8,2021-03-11,20.0569750563761
9,2021-03-12,20.05788819518631
10,2021-03-15,20.093029240809184
11,2021-03-16,20.217811325714322
12,2021-03-17,20.16054227065514
13,2021-03-18,20.057209203004835
14,2021-03-19,20.058038741873055
15,2021-03-22,20.106473510557702
16,2021-03-23,20.121507013034673
17,2021-03-24,20.1371308955566
18,2021-03-25,20.051396976330615
19,2021-03-26,19.99045462648043
20,2021-03-29,20.106242023374016
21,2021-03-30,20.03518330642641
22,2021-03-31,20.099994408070298
