,timestamp,capital
0,2022-02-01,19.999999999999996
1,2022-02-02,19.951080064764916
2,2022-02-03,19.973747178999066
3,2022-02-04,20.067293822601027
4,2022-02-07,20.018987739184247
5,2022-02-08,20.22014777037381
6,2022-02-09,20.126587980393644
7,2022-02-10,20.21067554810776
8,2022-02-11,20.219202644608142
9,2022-02-14,20.359156041882216
10,2022-02-15,20.25988749517146
11,2022-02-16,20.26219227451324
12,2022-02-17,20.2502105176468
13,2022-02-18,20.30025518065284
14,2022-02-22,20.297116831429108
15,2022-02-23,20.306748891874058
16,2022-02-24,20.31026491519916
17,2022-02-25,20.272948381491105
18,2022-02-28,20.312398854824213
