,timestamp,capital
0,2023-11-01,20.0
1,2023-11-02,20.007251527179257
2,2023-11-03,20.011941893388737
3,2023-11-06,20.012822303647354
4,2023-11-07,20.04852431362733
5,2023-11-08,20.22008837976069
6,2023-11-09,20.256559749817242
7,2023-11-10,20.14876893903431
8,2023-11-13,20.085361924719987
9,2023-11-14,20.11895351491465
10,2023-11-15,20.148075339449367
11,2023-11-16,20.178297115914702
12,2023-11-17,20.135324712618832
13,2023-11-20,20.10361788740408
14,2023-11-21,20.167082947628508
15,2023-11-22,20.187439440293975
16,2023-11-24,20.21839678197299
17,2023-11-27,20.220187392410224
18,2023-11-28,20.256122002776255
19,2023-11-29,20.264338721598257
20,2023-11-30,20.32711212249894
