,timestamp,capital
0,2021-04-01,20.0
1,2021-04-05,20.000000000000004
2,2021-04-06,19.990590337351982
3,2021-04-07,19.990262172153002
4,2021-04-08,20.000336438488212
5,2021-04-09,20.02561191592981
6,2021-04-12,20.005491915595034
7,2021-04-13,19.995416357199336
8,2021-04-14,20.01857850446307
9,2021-04-15,20.01399667687178
10,2021-04-16,20.014833176137323
11,2021-04-19,19.995557815637245
12,2021-04-20,19.993032362650034
13,2021-04-21,19.988097196603
14,2021-04-22,19.96893182415288
15,2021-04-23,19.977351803854535
16,2021-04-26,19.979255119753834
17,2021-04-27,19.968682369887556
18,2021-04-28,19.971381739511287
19,2021-04-29,19.968124797239952
20,2021-04-30,19.954122734440894
