,timestamp,capital
0,2024-12-02,20.0
1,2024-12-03,20.0
2,2024-12-04,19.999999999999996
3,2024-12-05,19.99456504036091
4,2024-12-06,19.996134358534885
5,2024-12-09,19.977599775392665
6,2024-12-10,19.970530442540984
7,2024-12-11,19.984951908751146
8,2024-12-12,19.974524576858087
9,2024-12-13,19.9591198070226
10,2024-12-16,19.973690409374864
11,2024-12-17,19.983429815696038
12,2024-12-18,19.992231783191215
13,2024-12-19,19.938259428417208
14,2024-12-20,19.961893452368805
15,2024-12-23,19.975633015839993
16,2024-12-24,19.994126040726613
17,2024-12-26,19.979541192207545
18,2024-12-27,19.98459189199353
19,2024-12-30,20.0081149154752
20,2024-12-31,20.01323653215538
