,timestamp,capital
0,2024-10-01,19.999999999999996
1,2024-10-02,19.9969913585808
2,2024-10-03,20.006930665994652
3,2024-10-04,19.986908835189205
4,2024-10-07,20.01751091854314
5,2024-10-08,20.00766544627414
6,2024-10-09,20.000088778370213
7,2024-10-10,19.98044180425712
8,2024-10-11,19.984732496735997
9,2024-10-14,19.979908610145173
10,2024-10-15,19.984386384563795
11,2024-10-16,20.08107951201602
12,2024-10-17,20.0671193829611
13,2024-10-18,20.066412522380123
14,2024-10-21,20.061951358918442
15,2024-10-22,20.04092172372551
16,2024-10-23,20.03349769852872
17,2024-10-24,20.064321287729204
18,2024-10-25,20.0248152181375
19,2024-10-28,20.03506458315045
20,2024-10-29,20.029141895345067
21,2024-10-30,20.05620913103935
22,2024-10-31,20.08634851353262
