,timestamp,capital
0,2022-04-01,20.0
1,2022-04-04,19.98357142029353
2,2022-04-05,20.029695347374847
3,2022-04-06,20.002291549771755
4,2022-04-07,19.986691633079364
5,2022-04-08,19.986752643536846
6,2022-04-11,19.955294383998446
7,2022-04-12,20.029478058831174
8,2022-04-13,19.966824283190043
9,2022-04-14,19.98125402098943
10,2022-04-18,19.97824669275822
11,2022-04-19,19.983387210544947
12,2022-04-20,19.952919592303456
13,2022-04-21,19.8480388281445
14,2022-04-22,19.987495459263755
15,2022-04-25,19.987089370671566
16,2022-04-26,19.9586426736584
17,2022-04-27,19.9886499051021
18,2022-04-28,19.93589769881647
19,2022-04-29,19.98487447676062
