,timestamp,capital
0,2023-08-01,20.0
1,2023-08-02,20.0
2,2023-08-03,19.992396230831982
3,2023-08-04,20.0047618495658
4,2023-08-07,20.003827928928956
5,2023-08-08,19.991684832713556
6,2023-08-09,19.99488319415629
7,2023-08-10,19.996388213917903
8,2023-08-11,19.998626032065662
9,2023-08-14,20.01033735220965
10,2023-08-15,19.969782279721063
11,2023-08-16,19.980529718450207
12,2023-08-17,20.00397261117226
13,2023-08-18,20.003438456786547
14,2023-08-21,19.979928790961722
15,2023-08-22,19.973208491030526
16,2023-08-23,19.999747078459514
17,2023-08-24,19.986327979003885
18,2023-08-25,20.00874971176347
19,2023-08-28,20.043716091981054
20,2023-08-29,20.047238427215063
21,2023-08-30,20.07002880878428
22,2023-08-31,20.113734799194187
