,timestamp,capital
0,2021-12-01,20.000000000000004
1,2021-12-02,20.042477274947238
2,2021-12-03,20.051621502597612
3,2021-12-06,20.077630251964678
4,2021-12-07,20.106070430004955
5,2021-12-08,20.08686023738551
6,2021-12-09,20.112609045182893
7,2021-12-10,20.200054827833103
8,2021-12-13,20.213490487246208
9,2021-12-14,20.1431963565229
10,2021-12-15,20.117937309543443
11,2021-12-16,20.151081251214826
12,2021-12-17,20.112441082398117
13,2021-12-20,20.132976816646906
14,2021-12-21,20.039262369700772
15,2021-12-22,20.101591169838787
16,2021-12-23,20.055724365368278
17,2021-12-27,20.083508000771854
18,2021-12-28,20.06038493785742
19,2021-12-29,20.032309729028103
20,2021-12-30,20.035604549698345
21,2021-12-31,20.03407249017875
